morphemes	target	prediction	target_canon	prediction_canon
na_lemi_nye	AdvPre_AdjPref4_AdjStem	AdvPre_AdjPref4_AdjStem	AdvPre_AdjPref4_AdjStem	AdvPre_AdjPref4_AdjStem
i_mi_tfombo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_e_ma_ndla	PossConc4_NPrePre6_BPre6_NStem	PossConc4_NPrePre6_BPre6_NStem	PossConc4_NPrePre6_BPre6_NStem	PossConc9_NPrePre6_BPre6_NStem
le_khona	RelConc4_Adv	RelConc4_Adv	RelConc4_Adv	RelConc4_Adv
e_Afrika	LocPre_ProperName	LocPre_ProperName	LocPre_ProperName	LocPre_Adv
le_s_e_ningizimu	PossConc5_PreLoc-s_LocPre_NStem	RelConc9_PreLoc-s_LocPre_NStem	PossConc5_PreLoc-s_LocPre_NStem	RelConc9_PreLoc-s_LocPre_NStem
.	Punc	Punc	Punc	Punc
i_nombolo	NPre9_NStem	NPre9_NStem	NPre9_NStem	NPre9_NStem
ye_imi_sebenti	PossConc3_NPre4_NStem	PossConc4_NPre4_NStem	PossConc3_NPre4_NStem	PossConc4_NPrePre4_BPre4_NStem
le_sungul_w_e	RelConc9_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm
yi_i_mi_tamo	CopPre_NPrePre4_BPre4_NStem	CopPre_NPrePre4_BPre4_NStem	CopPre_NPrePre4_BPre4_NStem	CopPre_BPre4_NStem
ye_i_n_tfutfuko	PossConc4_NPrePre9_BPre9_NStem	PossConc9_NPrePre9_BPre9_NStem	PossConc4_NPrePre9_BPre9_NStem	PossConc4_NPrePre9_BPre9_NStem
ye_um_nontfo	PossConc3_NPre3_NStem	PossConc4_NPre3_NStem	PossConc3_NPre3_NStem	PossConc9_NPrePre3_BPre3_NStem
we_in_dzawo	PossConc9_NPre9_NStem	PossConc3_NPre9_NStem	PossConc9_NPre9_NStem	PossConc3_NPre9_NStem
ya_masipala	PossConc9_NStem	PossConc4_NStem	PossConc9_NStem	PossConc4_NStem
,	Punc	Punc	Punc	Punc
loku_fak_a	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
i_mi_klamo_si_calo	NPrePre4_BPre4_NStem_NPre7_NStem	NPrePre4_BPre4_NStem_NPre7_NStem	NPrePre4_BPre4_NStem_NPre7_NStem	NPrePre4_BPre4_NStem_NPre7_NStem
.	Punc	Punc	Punc	Punc
ku_sit_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
ne_ku_cinisek_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm
ku_hlanganyel_a	OC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	OC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
kwe_si_ve	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem
ku_ent_iw_a	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
nga_leyo	AdvPre_Dem9_Pos2	AdvPre	AdvPre_Dem9_Pos2	AdvPre
n_dlela	BPre9_NStem	BPre9_NStem	BPre9_NStem	NPrePre9_BPre9_NStem
le_i_mi_swe	PossConc5_NPrePre4_BPre4_NStem	PossConc5_NPrePre4_BPre4_NStem	PossConc5_NPrePre4_BPre4_NStem	RelConc4_BPre4_VRoot_VerbTerm
ngu_u_mu_tsetfo	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_NStem
lo_condz_en_e	RelConc3_VRoot_ApplExt_VerbTerm	RelConc3_VRoot_ApplExt_VerbTerm	RelConc3_VRoot_ApplExt_VerbTerm	RelConc3_VRoot_RecipExt_Perf
nako	Dem15_Pos2		Dem15_Pos2	
ku_ta_wa_nik_a	SC15_Fut_OC3_VRoot_VerbTerm	LocPre_PossConc10_OC6_VRoot_VerbTerm	SC15_Fut_OC3_VRoot_VerbTerm	SC15_Fut_VRoot_VerbTerm
e_ma_komidi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_ma_wadi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
i_n_sayeya	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ye_ikulawulwa	PossConc9_NStem	PossConc9_NStem	PossConc9_NStem	PossConc9_BPre15_NStem_PassExt_VerbTerm
kwa_e_ma_cembu	PossConc15_NPrePre6_BPre6_NStem	PossConc15_NPrePre6_BPre6_NStem	PossConc15_NPrePre6_BPre6_NStem	PossConc15_NPrePre6_BPre6_NStem
la_hluk_an_ile	RelConc6_VRoot_RecipExt_Perf	RelConc6_VRoot_RecipExt_Perf	RelConc6_VRoot_RecipExt_Perf	RelConc6_VRoot_RecipExt_Perf
ne_tin_jongo	AdvPre_NPre10_NStem	AdvPre_BPre10_NStem	AdvPre_NPre10_NStem	AdvPre_BPre10_NStem
leti_s_e_ma_wadi_ni	RelConc8_PreLoc-s_LocPre_BPre6_NStem_RelSuf	RelConc8_PreLoc-s_LocPre_BPre6_NStem_LocSuf	RelConc8_PreLoc-s_LocPre_BPre6_NStem_RelSuf	RelConc10_PreLoc-s_LocPre_BPre6_NStem_LocSuf
a_wo	PossConc6_PronStem6	PossConc6_PronStem6	PossConc6_PronStem6	PossConc6_PronStem6
.	Punc	Punc	Punc	Punc
e_ma_lunga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_ma_komidi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_ma_wadi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_dzing_a	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm
ku_chaphel_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
kwa_ehlukahluk_an_a	PossConc15_Intrans_VerbExt_VerbTerm	PossConc15_VRoot_RecipExt_VerbTerm	PossConc15_Intrans_VerbExt_VerbTerm	SC15_VRoot_RecipExt_VerbTerm
kwe_m_mango	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem
ya_wo	PossConc9_PronStem3	PossConc4_PronStem6	PossConc9_PronStem3	PossConc4_PronStem6
a_phindz_e	SC6_VRoot_VerbTerm	SC1a_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm
a_khe	PossConc6_PronStem1	PossConc6_PronStem17	PossConc6_PronStem1	PossConc6_PronStem17
tin_dlela	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
ta_uku_sebent_a	PossConc8_OC15_VRoot_VerbTerm	PossConc8_OC15_VRoot_VerbTerm	PossConc8_OC15_VRoot_VerbTerm	PossConc10_OC15_VRoot_VerbTerm
leti_cabang_isis_ek_ile	RelConc10_VRoot_IntensExt_NeutExt_Perf	RelConc10_VRoot_IntensExt_NeutExt_Perf	RelConc10_VRoot_IntensExt_NeutExt_Perf	RelConc10_VRoot_IntensExt_NeutExt_Perf
leti_yi_m_phumelelo	RelConc10_CopPre_BPre3_NStem	RelConc8_CopPre_BPre3_NStem	RelConc10_CopPre_BPre3_NStem	RelConc8_CopPre_BPre3_NStem
kute	Conj	Conj	Conj	Conj
a_cin_is_ek_is_e	SC1_VRoot_CausExt_NeutExt_CausExt_VerbTerm	SC1_VRoot_CausExt_NeutExt_CausExt_VerbTerm	SC1_VRoot_CausExt_NeutExt_CausExt_VerbTerm	SC6_VRoot_CausExt_VerbTerm
kutsi	Conj	Conj	Conj	Conj
o_nkhe	QuantConc6_QuantStem	QuantConc6_QuantStem	QuantConc6_QuantStem	QuantConc6_QuantStem
e_ma_lunga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_ma_wadi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_wo	PossConc6_PronStem6	PossConc6_PronStem6	PossConc6_PronStem6	PossConc6_PronStem6
a_fak_iw_e	SC6_VRoot_PassExt_VerbTerm	SC6_VRoot_PassExt_VerbTerm	SC6_VRoot_PassExt_VerbTerm	SC6_VRoot_PassExt_VerbTerm
.	Punc	Punc	Punc	Punc
ku_hlangan_is_a	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm
u_mu_mango	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
kutsi	Conj	Conj	Conj	Conj
wu_esekel_e	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm
lolu_hlelo	RelConc11_NStem	Pos1	RelConc11_NStem	Pos1
,	Punc	Punc	Punc	Punc
kanye	Conj	Adv	Conj	Adv
ne_ku_hlol_a	AdvPre_SC15_VRoot_VerbTerm	AdvPre_SC15_VRoot_VerbTerm	AdvPre_SC15_VRoot_VerbTerm	AdvPre_SC15_VRoot_VerbTerm
ku_minyan_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
kwa_ta_in_hlalo	PossConc15_PossConc10_BPre9_NStem	PossConc15_PossConc10_BPre9_NStem	PossConc15_PossConc10_BPre9_NStem	PossConc15_PossConc10_BPre9_NStem
kute	Conj	Conj	Conj	Conj
ku_nciph_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm
bu_phuya	BPre14_NStem	BPre14_NStem	BPre14_NStem	BPre14_NStem
na_ku_nga_lingan_i	AdvPre_OC15_NegPre_VRoot_VerbTerm	AdvPre_BPre15_NegPre_VRoot_VerbTerm	AdvPre_OC15_NegPre_VRoot_VerbTerm	AdvPre_BPre15_NegPre_VRoot_VerbTerm
ngekutsi	Conj	Conj	Conj	AdvPre_Conj
ku_tjal_w_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
ti_mali	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
ku_akh_iw_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
na_ma_tfuba	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem
a_i_mi_sebenti	PossConc6_NPrePre4_BPre4_NStem	PossConc6_NPrePre4_BPre4_NStem	PossConc6_NPrePre4_BPre4_NStem	PossConc6_NPrePre4_BPre4_NStem
.	Punc	Punc	Punc	Punc
i_mi_hlangano	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_u_mu_mango	PossConc9_NPrePre3_BPre3_NStem	PossConc4_NPrePre3_BPre3_NStem	PossConc9_NPrePre3_BPre3_NStem	PossConc9_NPrePre3_BPre3_NStem
i_ya_bamb_w_a	SC4_Pres_VRoot_PassExt_VerbTerm	SC4_Pres_VRoot_PassExt_VerbTerm	SC4_Pres_VRoot_PassExt_VerbTerm	SC4_Pres_VRoot_PassExt_VerbTerm
emva	Adv	Adv	Adv	Adv
kwa_yo	PossConc15_PronStem4	PossConc15_PronStem4	PossConc15_PronStem4	PossConc15_PronStem4
yo_nkhe	QuantConc4_QuantStem	QuantConc4_QuantStem	QuantConc4_QuantStem	QuantConc4_QuantStem
i_mi_hlangano	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_mu_khandlu	PossConc4_BPre3_NStem	PossConc4_BPre3_NStem	PossConc4_BPre3_NStem	PossConc4_BPre3_NStem
ku_at_is_a	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm
u_mu_mango	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
.	Punc	Punc	Punc	Punc
ku_buyeket_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
kwa_li_zinga	PossConc15_BPre5_NStem	PossConc15_NPre5_NStem	PossConc15_BPre5_NStem	PossConc15_NPre5_NStem
la_ku_sebent_a	PossConc5_OC15_VRoot_VerbTerm	PossConc5_OC15_VRoot_VerbTerm	PossConc5_OC15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
nga_m_nyaka	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem
-	Punc	Punc	Punc	Punc
li_bandla	BPre5_NStem	BPre5_NStem	BPre5_NStem	BPre5_NStem
la_e_ma_khansela	PossConc5_NPrePre6_BPre6_NStem	PossConc5_NPrePre6_BPre6_NStem	PossConc5_NPrePre6_BPre6_NStem	PossConc5_BPre6_NStem
ku_fanel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
le_tful_e	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm
u_mu_biko	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
wa_lu_hla	PossConc3_BPre11_NStem	PossConc3_BPre11_NStem	PossConc3_BPre11_NStem	PossConc3_BPre11_NStem
lwa_ma_phakelo	PossConc11_BPre6_NStem	PossConc11_BPre6_NStem	PossConc11_BPre6_NStem	PossConc11_BPre6_NStem
kanye	Conj	Conj	Conj	Conj
ne_tin_hloso	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
ta_mu_sebenti	PossConc10_BPre3_NStem	PossConc10_BPre3_NStem	PossConc10_BPre3_NStem	PossConc10_BPre3_NStem
.	Punc	Punc	Punc	Punc
hulumende	NStem	NStem	NStem	NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
a_timisele	RelConc6_NStem	RelConc6_NStem	RelConc6_NStem	SC6_ReflPre_VRoot_VerbTerm
ku_bek_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
e_m_bili	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem
tin_tfo	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
leti_tsite	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem
.	Punc	Punc	Punc	Punc
i_khabhinethi	NPrePre4_NStem	NPre9_NStem	NPrePre4_NStem	NPre9_NStem
kanye	Adv	Adv	Adv	Conj
ne_ti_khulu	AdvPre_BPre8_NStem	AdvPre_BPre8_NStem	AdvPre_BPre8_NStem	AdvPre_BPre8_NStem
l_ta_hulumende	BPre8_Fut_NStem	PossConc5_PossConc8_NStem	BPre8_Fut_NStem	PossConc8_NStem
leti_s_e_tulu	RelConc10_PreLoc-s_LocPre_Adv	RelConc10_PreLoc-s_LocPre_Adv	RelConc10_PreLoc-s_LocPre_Adv	RelConc10_PreLoc-s_LocPre_Adv
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
ba_gcilise	PossConc2a_NStem	BPre2_NStem	PossConc2a_NStem	SC2_VRoot_CausExt_VerbTerm
ku_nak_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
kwa_bo	PossConc15_PronStem2	PossConc15_PronStem2	PossConc15_PronStem2	PossConc15_PronStem2
e_tin_tfo_ini	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf
leti_mbalwa	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem
leti_bek_w_e	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm
e_m_bili	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem
.	Punc	Punc	Punc	Punc
la_u_lu_hlelo	PossConc5_NPrePre11_BPre11_NStem	PossConc5_NPrePre11_BPre11_NStem	PossConc5_NPrePre11_BPre11_NStem	Pos1
lu_nik_a	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm
lolu_hlaka	Dem11_Pos1_NStem	RelConc11_NStem	Dem11_Pos1_NStem	RelConc11_NStem
lwe_lisu	PossConc11_NStem	PossConc11_NStem	PossConc11_NStem	PossConc11_BPre5_NStem
.	Punc	Punc	Punc	Punc
lu_khomba	BPre11_NStem	BPre11_NStem	BPre11_NStem	SC11_VRoot_VerbTerm
li_zinga	BPre5_NStem	BPre5_NStem	BPre5_NStem	BPre5_NStem
leli_s_e_tulu	RelConc5_PreLoc-s_LocPre_Adv	RelConc5_PreLoc-s_LocPre_Adv	RelConc5_PreLoc-s_LocPre_Adv	RelConc5_PreLoc-s_LocPre_Adv
leti_bek_w_e	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm
e_m_bili	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem
kantsi	Conj	Conj	Conj	Conj
ku_leti_nye	LocPre_AdjPref10_AdjStem	LocPre_AdjPref10_AdjStem	LocPre_AdjPref10_AdjStem	LocPre_AdjPref10_AdjStem
ti_ncenye	NPre10_NStem	NPre10_NStem	NPre10_NStem	NPre10_NStem
,	Punc	Punc	Punc	Punc
ku_landzel_an_is_a	BPre15_VRoot_RecipExt_CausExt_VerbTerm	BPre15_VRoot_RecipExt_CausExt_VerbTerm	BPre15_VRoot_RecipExt_CausExt_VerbTerm	BPre15_VRoot_RecipExt_CausExt_VerbTerm
loku_tsite	RelConc15_RelStem	RelConc15_RelStem	RelConc15_RelStem	RelConc15_RelStem
.	Punc	Punc	Punc	Punc
ku_ent_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
si_bonelo	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
,	Punc	Punc	Punc	Punc
lolu_hlelo	RelConc11_NStem	Pos1	RelConc11_NStem	Pos1
lu_khomb_is_a	SC11_VRoot_CausExt_VerbTerm	SC11_VRoot_CausExt_VerbTerm	SC11_VRoot_CausExt_VerbTerm	SC11_VRoot_CausExt_VerbTerm
sidzingo	NStem	NStem	NStem	BPre7_NStem
se_ku_enyus_a	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm
li_zinga	BPre5_NStem	BPre5_NStem	BPre5_NStem	BPre5_NStem
le_ma_kolishi	PossConc5_BPre6_NStem	PossConc5_BPre6_NStem	PossConc5_BPre6_NStem	PossConc5_BPre6_NStem
e_FET	LocPre_Abbr	LocPre_Abbr	LocPre_Abbr	PossConc6_SC9_VRoot
nga_i_mbi	AdvPre_NPrePre9_NStem	AdvPre_NPrePre9_NStem	AdvPre_NPrePre9_NStem	Adv
kwa_ku_enyus_a	PossConc15_SC15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_SC15_VRoot_VerbTerm	PossConc15_OC15_VRoot_VerbTerm
e_ma_ndla	LocPre_BPre6_NStem	NPrePre6_BPre6_NStem	LocPre_BPre6_NStem	NPrePre6_BPre6_NStem
nga_loku_sheshisa_ko	AdvPre_RelConc15_NStem_RelSuf	AdvPre_RelConc15_NStem_RelSuf	AdvPre_RelConc15_NStem_RelSuf	AdvPre_RelConc15_VRoot_CausExt_VerbTerm_RelSuf
.	Punc	Punc	Punc	Punc
kwe_tful_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
lolu_hlelo	RelConc11_NStem	Pos1	RelConc11_NStem	Pos1
ku_tawu_dzing_a	SC15_Fut_VRoot_VerbTerm	SC15_Fut_VRoot_VerbTerm	SC15_Fut_VRoot_VerbTerm	SC15_Fut_VRoot_VerbTerm
ti_ncumo	BPre8_NStem	BPre8_NStem	BPre8_NStem	BPre8_NStem
leti_cin_ile	RelConc10_VRoot_Perf	RelConc10_VRoot_Perf	RelConc10_VRoot_Perf	RelConc10_VRoot_Perf
,	Punc	Punc	Punc	Punc
leti_ne_ma_ndla	RelConc8_AdvPre_BPre6_NStem	RelConc8_AdvPre_BPre6_NStem	RelConc8_AdvPre_BPre6_NStem	RelConc8_AdvPre_BPre6_NStem
la_ne_ti_ngtsandvwa	PossConc5_AdvPre_BPre8_NStem	RelConc6_AdvPre_BPre8_NStem	PossConc5_AdvPre_BPre8_NStem	PossConc5_AdvPre_NPre10_NStem
.	Punc	Punc	Punc	Punc
le_li_ve	PossConc5_BPre5_NStem	PossConc5_BPre5_NStem	PossConc5_BPre5_NStem	PossConc5_BPre5_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
li_hlal_e	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm
njalo	Adv	Adv	Adv	Adv
le_ta_ma	PossConc5_Fut_NStem	PossConc5_PossConc10_NStem	PossConc5_Fut_NStem	PossConc5_VRoot_VerbTerm
ku_khutsal_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
ku_sebent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
loku_phum_elel_is_a_ko	RelConc15_VRoot_IntensExt_CausExt_VerbTerm_RelSuf	RelConc15_VRoot_IntensExt_CausExt_VerbTerm_RelSuf	RelConc15_VRoot_IntensExt_CausExt_VerbTerm_RelSuf	RelConc15_VRoot_CausExt_VerbTerm_RelSuf
e_tin_dlela_ini	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf
ta_ku_hlom_is_a	PossConc10_BPre15_VRoot_CausExt_VerbTerm	PossConc10_BPre15_VRoot_CausExt_VerbTerm	PossConc10_BPre15_VRoot_CausExt_VerbTerm	PossConc10_BPre15_VRoot_CausExt_VerbTerm
laba_mnyama	RelConc2_RelStem	RelConc2_RelStem	RelConc2_RelStem	RelConc2_RelStem
ku_te_m_notfo	BPre17_PossConc10_BPre3_NStem	BPre17_PossConc10_BPre3_NStem	BPre17_PossConc10_BPre3_NStem	BPre17_PossConc10_BPre3_NStem
.	Punc	Punc	Punc	Punc
i_mi_mango	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
i_phindz_e	SC4_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC4_VRoot_VerbTerm	BPre9_NStem
i_b_e	SC1_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC1_VRoot_VerbTerm
na_n_dzima	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem
loku_mel_e	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
i_yi_dlal_e	SC4_OC9_VRoot_VerbTerm	SC4_OC4_VRoot_VerbTerm	SC4_OC9_VRoot_VerbTerm	SC4_OC4_VRoot_VerbTerm
e_ku_landz_elel_a_ini	LocPre_BPre15_VRoot_IntensExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_IntensExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_IntensExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_IntensExt_VerbTerm_LocSuf
ku_sebent_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
kwe_lu_hlelo	PossConc15_NPre11_NStem	PossConc15_NPre11_NStem	PossConc15_NPre11_NStem	PossConc15_NPre11_NStem
lwa_masipala	PossConc11_NStem	PossConc11_NStem	PossConc11_NStem	PossConc11_NStem
lwa_ku_sebent_is_a	PossConc11_OC15_VRoot_CausExt_VerbTerm	PossConc11_OC15_VRoot_CausExt_VerbTerm	PossConc11_OC15_VRoot_CausExt_VerbTerm	PossConc11_OC15_VRoot_CausExt_VerbTerm
kanye	Conj	Conj	Conj	Conj
na_ku_bek_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm
e_mgomo-bangai	LocPre_NStem	LocPre_BPre3	LocPre_NStem	LocPre_BPre3_NStem_NStem
a_ku_lingan_is_a	PossConc6_OC15_VRoot_CausExt_VerbTerm	PossConc6_BPre15_VRoot_CausExt_VerbTerm	PossConc6_OC15_VRoot_CausExt_VerbTerm	PossConc6_BPre15_VRoot_CausExt_VerbTerm
ku_sebent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
