morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
ngo_bu_khona	AdvPre_NPrePre14_BPre14_Adv	AdvPre_BPre14_Adv	AdvPre_NPrePre14_BPre14_Adv	AdvPre_BPre14_Adv
bo_ku_dl_a	PossConc14_NPrePre15_BPre15_NStem	PossConc2_BPre15_VRoot_VerbTerm	PossConc14_NPrePre15_BPre15_NStem	PossConc2_BPre15_VRoot_VerbTerm
e_ma_khaya	LocPre_BPre6_NStem	LocPre_BPre6_NStem	LocPre_BPre6_NStem	LocPre_BPre6_NStem
no_ku_dl_a	AdvPre_NPrePre15_BPre15_NStem	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_NStem	AdvPre_BPre15_VRoot_VerbTerm
oku_no_m_soco	RelConc15_AdvPre_NPrePre3_BPre3_NStem	RelConc15_AdvPre_BPre3_NStem	RelConc15_AdvPre_NPrePre3_BPre3_NStem	RelConc15_AdvPre_BPre3_NStem
ku_bandakany_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
oku_ng_enz_iw_a	RelConc15_AdvPre_VRoot_PassExt_VerbTerm	RelConc15_Pot_VRoot_PassExt_VerbTerm	RelConc15_AdvPre_VRoot_PassExt_VerbTerm	RelConc15_Pot_VRoot_PassExt_VerbTerm
u_m_khakha	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
ka_hulumeni	PossConc1a_NStem	PossKA_NStem	PossConc1a_NStem	PossKA_NStem
no_m_khakha	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem
o_zi_mel_e	RelConc3_ReflPre_VRoot_VerbTerm	RelConc3_ReflPre_VRoot_VerbTerm	RelConc3_ReflPre_VRoot_VerbTerm	RelConc3_ReflPre_VRoot_VerbTerm
.	Punc	PUNC	Punc	PUNC
U_m_thethosisekelo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
u_hlinzek_a	SC3_VRoot_NPas_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_NPas_VerbTerm	SC1_VRoot_VerbTerm
ngo_m_bono	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem
wo_m_phakathi	PossConc3_NPrePre3_BPre3_NStem	PossConc3_BPre3_NStem	PossConc3_NPrePre3_BPre3_NStem	PossConc3_BPre3_NStem
o_hlangen_e	RelConc1_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm	RelConc1_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm
,	Punc	PUNC	Punc	PUNC
o_ne_nqubekel_a	RelConc1_AdvPre_BPre9_NStem	RelConc3_AdvPre_VRoot_VerbTerm	RelConc1_AdvPre_BPre9_NStem	RelConc1_AdvPre_VRoot_VerbTerm
phambili	Adv	Adv	Adv	Adv
,	Punc	PUNC	Punc	PUNC
o_nga_cwa_si	RelConc1_NegPre_VRoot_VerbTerm	RelConc3_AdvPre_VRoot_BPre7	RelConc1_NegPre_VRoot_VerbTerm	RelConc3_AdvPre_NStem_VerbTerm
ngo_ko_bu_hlanga	AdvPre_PossConc15_BPre14_NStem	AdvPre_PossConc15_BPre14_NStem	AdvPre_PossConc15_BPre14_NStem	AdvPre_PossConc15_BPre14_NStem
na_ng_oko_bu_lili	CopPre_AdvPre_AdvPre_BPre14_NStem	CopPre_AdvPre_AdvPre_BPre14_NStem	CopPre_AdvPre_AdvPre_BPre14_NStem	CopPre_AdvPre_AdvPre_BPre14_NStem
;	Punc	PUNC	Punc	PUNC
i_zwe	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_NStem
labo	Dem2_Pos2	CDEM02	Dem2_Pos2	CDEM02
bo_nke	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem
aba_hlal_a	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm
ku_lo	LocPre_Dem3_Pos1	LocPre_PronStem5	LocPre_Dem3_Pos1	LocPre_PronStem5
,	Punc	PUNC	Punc	PUNC
eli_hlangen_e	RelConc5_VRoot_VerbTerm	RelConc5_VRoot_VerbTerm	RelConc5_VRoot_VerbTerm	RelConc5_VRoot_VerbTerm
e_kuhlukane_ni	LocPre_NPre15_VRoot_RecipExt_VerbTerm	LocPre_NStem_LocSuf	LocPre_NPre15_VRoot_RecipExt_VerbTerm	LocPre_NStem_LocSuf
kwa_lo	PossConc15_PronStem5	PossConc15_PronStem5	PossConc15_PronStem5	PossConc15_PronStem5
.	Punc	PUNC	Punc	PUNC
U_m_thethosisekelo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
u_phind_e	SC1_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC3_VRoot_VerbTerm
u_phoq_e	SC3_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm
i_zwe	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_NStem
u_kuth_i	Conj	SC1_VRoot_VerbTerm	Conj	NPrePre15_BPre15_VerbTerm
li_phol_e	NPrePre5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	NPrePre5_VRoot_VerbTerm	SC5_VRoot_VerbTerm
e_kw_ehlukane_ni	LocPre_OC15_VRoot_RecipExt_VerbTerm	LocPre_BPre15_NStem_LocSuf	LocPre_OC15_VRoot_RecipExt_VerbTerm	LocPre_BPre15_NStem_LocSuf
kwe_si_khathi	PossConc15_NPrePre7_BPre7_NStem	PossConc15_BPre7_NStem	PossConc15_NPrePre7_BPre7_NStem	PossConc15_BPre7_NStem
esi_dlul_e	RelConc7_Intrans_VerbTerm	RelConc7_VRoot_VerbTerm	RelConc7_Intrans_VerbTerm	RelConc7_VRoot_VerbTerm
,	Punc	PUNC	Punc	PUNC
u_bon_a	SC2_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC1_VRoot_VerbTerm
u_kuth_i	Conj	SC1_VRoot_VerbTerm	Conj	NPrePre15_BPre15_VerbTerm
i_Ningizimu	NPrePre5_ProperName	NPrePre5_ProperName	NPrePre5_ProperName	NPrePre5_ProperName
Afrika	ProperName	ProperName	ProperName	ProperName
i_vel_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
e_n_dlele_ni	LocPre_NPrePre9_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	LocPre_NPrePre9_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf
lapho	Dem16_Pos2	Conj	Dem16_Pos2	Conj
i_ningi	BPre9_NStem	NPrePre9_AdjStem	BPre9_NStem	NPrePre9_AdjStem
la_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem
ba_yo	PossConc14_PronStem9	PossConc2_PronStem9	PossConc14_PronStem9	PossConc2_PronStem9
lali_phucwe	SC5_OC6_VRoot_PassExt_VerbTerm	PossConc5_NStem	SC5_OC6_VRoot_PassExt_VerbTerm	SC5_NStem
khona	AbsPron15	AbsPron15	AbsPron15	AbsPron15
a_ma_thuba	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
.	Punc	PUNC	Punc	PUNC
Khumbula	VRoot_VerbTerm	Conj	VRoot_VerbTerm	ProperName
u_kuth_i	Conj	NPrePre15_VRoot_VerbTerm	Conj	NPrePre15_BPre15_VerbTerm
i_logifreyimu	BPre5_NStem	NPrePre9_NStem	BPre5_NStem	NPrePre9_NStem
yi_dokhumenti	CopPre_NStem	CopPre_NStem	CopPre_NStem	CopPre_NStem
e_phil_a_yo	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf
futh_i	Conj	VRoot_VerbTerm	Conj	VRoot_VerbTerm
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
i_bhek_w_e	SC9_VRoot_PassExt_VerbTerm	SC9_VRoot_PassExt_VerbTerm	SC9_VRoot_PassExt_VerbTerm	SC9_VRoot_PassExt_VerbTerm
njalo	Adv	Adv	Adv	Adv
futh_i	Conj	VRoot_VerbTerm	Conj	VRoot_VerbTerm
ku_y_iw_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
ku_yo	LocPre_PronStem9	LocPre_PronStem9	LocPre_PronStem9	LocPre_PronStem9
nge_si_khathi	AdvPre_NPrePre7_BPre7_NStem	AdvPre_BPre7_NStem	AdvPre_NPrePre7_BPre7_NStem	AdvPre_BPre7_NStem
ku_qhubek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
u_m_jikelezo	BPre1_NStem	NPrePre3_BPre3_NStem	BPre1_NStem	NPrePre3_BPre3_NStem
we_phrojekthi	PossConc3_NPrePre5_NStem	PossConc3_NStem	PossConc3_NPrePre5_NStem	PossConc3_NStem
.	Punc	PUNC	Punc	PUNC
I_yi_thuluzi	BPre9_CopPre_NStem	NPrePre5_CopPre_NStem	BPre9_CopPre_NStem	NPrePre9_CopPre_NStem
el_enz_el_w_e	RelConc8_VRoot_RecipExt_PassExt_VerbTerm	RelConc5_VRoot_ApplExt_PassExt_VerbTerm	RelConc8_VRoot_RecipExt_PassExt_VerbTerm	RelConc5_VRoot_ApplExt_PassExt_VerbTerm
u_ku_siz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
a_be_thimba	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem
le_phrojekthi	Dem4_Pos1_NStem	PossConc5_NStem	Dem4_Pos1_NStem	PossConc5_NStem
,	Punc	PUNC	Punc	PUNC
hhay_i	Interjec	VRoot_VerbTerm	Interjec	VRoot_VerbTerm
u_ku_ba_vimba	NPrePre15_BPre15_SC2_VRoot_VerbTerm	NPrePre15_BPre15_BPre2_NStem	NPrePre15_BPre15_SC2_VRoot_VerbTerm	NPrePre15_BPre15_BPre2_NStem
noma	Conj	Conj	Conj	Conj
u_ku_ba_nqand_a	NPrePre15_BPre15_NStem	NPrePre15_BPre15_SC2_VRoot_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_OC2_VRoot_VerbTerm
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
no_ku_ba_phath_a	AdvPre_BPre15_SC2_Intrans_VerbTerm	AdvPre_BPre15_BPre2_VRoot_VerbTerm	AdvPre_BPre15_SC2_Intrans_VerbTerm	AdvPre_BPre15_SC2_VRoot_VerbTerm
ka_bi	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
,	Punc	PUNC	Punc	PUNC
ayi_so	NegPre_CopPre_NStem	NegPre_PronStem7	NegPre_CopPre_NStem	NegPre_PronStem7
i_si_mbelambel_a	NPrePre7_BPre7_NStem	NPrePre7_BPre7_VRoot_VerbTerm	NPrePre7_BPre7_NStem	NPrePre7_BPre7_VRoot_VerbTerm
futh_i	Conj	VRoot_VerbTerm	Conj	VRoot_VerbTerm
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
i_bukez_w_e	SC9_Intrans_VerbTerm	SC9_VRoot_PassExt_VerbTerm	SC9_Intrans_VerbTerm	SC9_VRoot_PassExt_VerbTerm
ngo_ku_bhek_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
a_ma_qiniso	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
oku_setshenz_is_w_a	RelConc15_VRoot_CausExt_PassExt_VerbTerm	RelConc15_VRoot_CausExt_PassExt_VerbTerm	RelConc15_VRoot_CausExt_PassExt_VerbTerm	RelConc15_VRoot_CausExt_PassExt_VerbTerm
kwe_phrojekthi	PossConc15_NPrePre5_NStem	PossConc15_NStem	PossConc15_NPrePre5_NStem	PossConc15_NStem
,	Punc	PUNC	Punc	PUNC
njengoba	Conj	Conj	Conj	Conj
i_zin_qubo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
zo_ku_qaphel_a	PossConc10_NPrePre15_Intrans_VerbTerm	PossConc10_NPrePre15_Intrans_VerbTerm	PossConc10_NPrePre15_Intrans_VerbTerm	PossConc10_NPrePre15_Intrans_VerbTerm
no_ku_buyekez_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
zi_sh_o	SC10_VRoot_VerbTerm	SC8_VRoot_VerbTerm	SC10_VRoot_VerbTerm	SC8_VRoot_VerbTerm
.	Punc	PUNC	Punc	PUNC
Zam_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
u_ku_bandakany_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
aba_hlonz_iw_e	RelConc2_VRoot_PassExt_VerbTerm	RelConc2_VRoot_PassExt_VerbTerm	RelConc2_VRoot_PassExt_VerbTerm	RelConc2_VRoot_PassExt_VerbTerm
abe_hlukehluk_en_e	RelConc2_VRoot_RecipExt_VerbTerm	RelConc2_VRoot_RecipExt_VerbTerm	RelConc2_VRoot_RecipExt_VerbTerm	RelConc2_VRoot_RecipExt_VerbTerm
ngo_kwe_n_hlalo	AdvPre_NPrePre15_PossConc15_BPre9_NStem	AdvPre_PossConc15_BPre9_NStem	AdvPre_NPrePre15_PossConc15_BPre9_NStem	AdvPre_PossConc15_BPre9_NStem
,	Punc	PUNC	Punc	PUNC
oku_hlangan_is_a	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
aba_no_lw_az_i	RelConc2_AdvPre_NPrePre11_BPre11_NStem	RelConc2_AdvPre_BPre11_VRoot_VerbTerm	RelConc2_AdvPre_NPrePre11_BPre11_NStem	RelConc2_AdvPre_BPre11_VRoot_VerbTerm
nge_zin_daba	AdvPre_NPrePre10_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_BPre10_NStem
ze_ze_m_velo	PossConc10_NPrePre10_PossConc10_NPrePre9_BPre3_NStem	PossConc10_PossConc10_BPre3_NStem	PossConc10_NPrePre10_PossConc10_NPrePre9_BPre3_NStem	PossConc10_PossConc10_BPre3_NStem
ye_n_dawo	PossConc9_NPrePre9_BPre9_NStem	PossConc9_BPre9_NStem	PossConc9_NPrePre9_BPre9_NStem	PossConc9_BPre9_NStem
.	Punc	PUNC	Punc	PUNC
A_ma_lungu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_qembu	RelConc9_NPrePre5_BPre5_NStem	LocPre_NStem	RelConc9_NPrePre5_BPre5_NStem	LocPre_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
a_vot_el_e	SC6_VRoot_ApplExt_VerbTerm	SC6_VRoot_ApplExt_VerbTerm	SC6_VRoot_ApplExt_VerbTerm	SC6_VRoot_ApplExt_VerbTerm
oku_thathu	AdjPref15_AdjStem	AdjPref15_AdjStem	AdjPref15_AdjStem	AdjPref15_AdjStem
oku_se_qhulw_ini	RelConc15_PreLoc-s_LocPre_NStem_LocSuf	RelConc15_Pro_NStem_LocSuf	RelConc15_PreLoc-s_LocPre_NStem_LocSuf	RelConc15_Pro_NStem_LocSuf
oku_y_i_ntuthuko	RelConc15_CopPre_NPrePre9_NStem	RelConc15_CopPre_NPrePre9_NStem	RelConc15_CopPre_NPrePre9_NStem	RelConc15_CopPre_NPrePre9_NStem
e_fis_w_a_yo	RelConc9_VRoot_PassExt_VerbTerm_RelSuf	RelConc9_VRoot_PassExt_VerbTerm_RelSuf	RelConc9_VRoot_PassExt_VerbTerm_RelSuf	RelConc9_VRoot_PassExt_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
Lelo	Dem5_Pos2	CDEM05	Dem5_Pos2	CDEM05
na_lelo	AdvPre_Dem5_Pos2	AdvPre_NStem	AdvPre_Dem5_Pos2	AdvPre_NStem
lungu	NStem	NStem	NStem	NStem
le_qembu	PossConc5_NPrePre5_BPre5_NStem	PossConc5_NStem	PossConc5_NPrePre5_BPre5_NStem	PossConc5_NStem
li_na_ma_voti	BPre5_AdvPre_NPrePre6_BPre6_NStem	BPre5_AdvPre_BPre6_NStem	BPre5_AdvPre_NPrePre6_BPre6_NStem	BPre5_AdvPre_BPre6_NStem
a_ma_thathu	AdjPref6_AdjStem	NPrePre6_BPre6_AdjStem	AdjPref6_AdjStem	NPrePre6_BPre6_NStem
futh_i	Conj	VRoot_VerbTerm	Conj	VRoot_VerbTerm
li_nga_vot_a	SC6_Pot_VRoot_VerbTerm	SC5_AdvPre_VRoot_VerbTerm	SC6_Pot_VRoot_VerbTerm	SC5_AdvPre_VRoot_VerbTerm
ngo_ku_bek_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
u_phawu	NPrePre11_BPre11_NStem	NPrePre11_NStem	NPrePre11_BPre11_NStem	NPrePre11_NStem
maqondan_a	Conj	Conj_VerbTerm	Conj	Conj_VerbTerm
ne_n_tuthuko	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem
eli_cabanga	RelConc5_VRoot_VerbTerm	RelConc5_NStem	RelConc5_VRoot_VerbTerm	RelConc5_NStem
u_kuth_i	Conj	NPrePre15_VRoot_VerbTerm	Conj	NPrePre15_BPre15_VerbTerm
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
i_qhakanjisw_e	SC9_VRoot_CausExt_PassExt_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_CausExt_PassExt_VerbTerm	SC9_VRoot_VerbTerm
.	Punc	PUNC	Punc	PUNC
lesi	Dem7_Pos1	CDEM07	Dem7_Pos1	CDEM07
S_AHLUKO	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
SI_CHAZ_A	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm
SI_N_IKEZ_E	SC7_VRoot_VerbTerm	SC7_BPre9_Intrans_VerbTerm	SC7_VRoot_VerbTerm	SC7_CopPre_VRoot_VerbTerm
I_MINININGWANE	NPrePre4_BPre4_NStem	NPrePre9_NStem	NPrePre4_BPre4_NStem	NPrePre9_NStem
ya_leso	PossConc4_Dem7_Pos2	PossConc9_NStem	PossConc4_Dem7_Pos2	PossConc9_NStem
na_leso	AdvPre_Dem7_Pos2	AdvPre_NStem	AdvPre_Dem7_Pos2	AdvPre_NStem
si_gaba	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
so_M_hlahlandlel_a	PossConc7_NPrePre3_BPre3_NStem	PossConc7_BPre3_Intrans_VerbTerm	PossConc7_NPrePre3_BPre3_NStem	PossConc7_BPre3_Intrans_VerbTerm
wo_ku_hlel_a	PossConc3_NPrePre15_BPre15_VRoot_VerbTerm	PossConc1a_BPre15_VRoot_VerbTerm	PossConc3_NPrePre15_BPre15_VRoot_VerbTerm	PossConc1a_NPrePre15_VRoot_VerbTerm
oku_gqugquzel_a	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
u_m_phakathi	NPrePre3_BPre3_Adv	NPrePre3_BPre3_NStem	NPrePre3_BPre3_Adv	NPrePre3_BPre3_NStem
njengoba	Conj	Conj	Conj	Conj
w_ethul_w_a	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm
e_Mhlahlandlele_ni	LocPre_BPre3_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_NStem_LocSuf
wa_be__AI_CDD	PossConc3_BPre2_Abbr	PossConc3_BPre2_RelConc2_Abbr	PossConc3_BPre2_Abbr	PossConc1_BPre2_Abbr_Abbr
.	Punc	PUNC	Punc	PUNC
lesi	Dem7_Pos1	CDEM07	Dem7_Pos1	CDEM07
sa_hluko	BPre7_NStem	PossConc7_NStem	BPre7_NStem	PossConc7_NStem
si_landel_a	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm
leso	Dem7_Pos2	CDEM07	Dem7_Pos2	CDEM07
na_leso	AdvPre_Dem7_Pos2	AdvPre_NStem	AdvPre_Dem7_Pos2	AdvPre_NStem
si_gaba	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
futh_i	Conj	VRoot_VerbTerm	Conj	VRoot_VerbTerm
,	Punc	PUNC	Punc	PUNC
ngo_ku_sebenz_is_a	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm
u_M_hlahlandlel_a	NPrePre3_BPre3_NStem	NPrePre3_BPre3_VRoot_VerbTerm	NPrePre3_BPre3_NStem	NPrePre3_BPre3_VRoot_VerbTerm
wa_be__AI_CDD	PossConc3_BPre2_Abbr	PossConc1_BPre2_NegPre_Abbr	PossConc3_BPre2_Abbr	PossConc3_BPre2_Abbr_Abbr
,	Punc	PUNC	Punc	PUNC
si_phakamis_a	SC1pp_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC1pp_VRoot_VerbTerm	SC1_VRoot_VerbTerm
i_n_dlel_a	NPrePre9_NPrePre9_NStem	NPrePre9_BPre9_VRoot_VerbTerm	NPrePre9_NPrePre9_NStem	NPrePre9_BPre9_VRoot_VerbTerm
leso	Dem7_Pos2	CDEM07	Dem7_Pos2	CDEM07
na_leso	AdvPre_Dem7_Pos2	AdvPre_CDEM07	AdvPre_Dem7_Pos2	AdvPre_NStem
si_gaba	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
esi_nga_setshenz_is_w_a	RelConc7_Pot_VRoot_CausExt_PassExt_VerbTerm	RelConc7_Pot_VRoot_CausExt_PassExt_VerbTerm	RelConc7_Pot_VRoot_CausExt_PassExt_VerbTerm	RelConc7_AdvPre_VRoot_CausExt_PassExt_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9
.	Punc	PUNC	Punc	PUNC
lesi	Dem7_Pos1	CDEM07	Dem7_Pos1	CDEM07
sa_hluko	BPre7_NStem	PossConc7_NStem	BPre7_NStem	PossConc7_NStem
si_qoq_a	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm
a_ma_phuzu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_se_m_qoka	RelConc6_Pro_BPre3_NStem	RelConc6_AuxVStem_BPre3_NStem	RelConc6_Pro_BPre3_NStem	RelConc6_Pro_BPre3_NStem
.	Punc	PUNC	Punc	PUNC
Isethulo	NPrePre7_BPre7_NStem	ProperName	NPrePre7_BPre7_NStem	ProperName
esi_phelel_e	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm
si_qukethwe	SC7_VRoot_PassExt_Perf_VerbTerm	BPre7_NStem	SC7_VRoot_PassExt_Perf_VerbTerm	BPre8_NStem
w_u_M_hlahlandlel_a	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_Intrans_VerbTerm	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_VRoot_VerbTerm
wa_be__AI_CDD	PossConc3_BPre2_Abbr	PossConc1_BPre2_RelConc2_Abbr	PossConc3_BPre2_Abbr	PossConc1_BPre2_Abbr_Abbr
.	Punc	PUNC	Punc	PUNC
Ku_ngabe	Conj	BPre17_NStem	Conj	BPre17_NStem
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
be_si_fazane	PossConc2_NPrePre7_BPre7_NStem	PossConc2_BPre7_NStem	PossConc2_NPrePre7_BPre7_NStem	PossConc2_BPre7_NStem
ba_bandakany_w_a	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm
ka_njani	AdvPre_Interrog	AdvPre_Interrog	AdvPre_Interrog	AdvPre_Interrog
e_mi_sebenz_ini	LocPre_NPrePre4_BPre4_NStem_LocSuf	LocPre_BPre4_NStem_LocSuf	LocPre_NPrePre4_BPre4_NStem_LocSuf	LocPre_BPre4_NStem_LocSuf
yo_hlelo	PossConc4_NPrePre11_NStem	PossConc9_NStem	PossConc4_NPrePre11_NStem	PossConc9_NStem
(	Punc	PUNC	Punc	PUNC
ku_hlangan_is_a	SC15_VRoot_CausExt_VerbTerm	SC15_VRoot_CausExt_VerbTerm	SC15_VRoot_CausExt_VerbTerm	SC15_VRoot_CausExt_VerbTerm
ne_zin_hlelo	NPre10_NPrePre10_BPre10_NStem	NPre10_BPre10_NStem	NPre10_NPrePre10_BPre10_NStem	NPre10_BPre10_NStem
zo_qeqesho	PossConc10_NPrePre10_NStem	PossConc8_NStem	PossConc10_NPrePre10_NStem	PossConc8_NStem
,	Punc	PUNC	Punc	PUNC
