morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
el_ilela_bo	RelConc5_CopPre_RelConc9_PossConc5_PronStem2	ApplExt_PossConc5_PronStem2	RelConc5_CopPre_RelConc9_PossConc5_PronStem2	ApplExt_NStem_NStem
bo_nke	QuantConc2_QuantStem	QuantConc2_NStem	QuantConc2_QuantStem	BPre2a_NStem
aba_hlal_a	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm
ku_lo	LocPre_Dem5_Pos1	LocPre_PronStem5	LocPre_Dem5_Pos1	LocPre_PronStem5
,	Punc	PUNC	Punc	PUNC
be_many_ane	SC2_Intrans_RecipExt_VerbTerm	PossConc2_BPre6_RecipExt	SC2_Intrans_RecipExt_VerbTerm	PossConc2_BPre6_VerbTerm
kw_i_yantlukwano	LocPre_NPrePre9_NStem	PossConc15_NPrePre4_NStem	LocPre_NPrePre9_NStem	PossConc15_NPrePre4_NStem
ya_lo	PossConc9_PronStem5	PossConc9_PronStem5	PossConc9_PronStem5	PossConc9_PronStem5
.	Punc	PUNC	Punc	PUNC
U_m_Gaqo__si_se_ko	NPrePre3_BPre3_NStem_BPre7_NStem	NPrePre3_BPre3_NStem_BPre7_PossConc7_NStem	NPrePre3_BPre3_NStem_BPre7_NStem	NPrePre3_BPre3_NStem_BPre7_PossConc7_RelSuf
u_kwa_nyanzel_is_a	NPrePre3_AdvPre_VRoot_CausExt_VerbTerm	SC3_BPre15_VRoot_CausExt_VerbTerm	NPrePre3_AdvPre_VRoot_CausExt_VerbTerm	SC2ps_OC15_VRoot_CausExt_VerbTerm
i_li_zwe	NPrePre5_BPre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_BPre5_NStem	BPre9_BPre5_NStem
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
li_phil_is_e	NPrePre5_VRoot_CausExt_VerbTerm	SC5_VRoot_CausExt_VerbTerm	NPrePre5_VRoot_CausExt_VerbTerm	SC5_VRoot_CausExt_VerbTerm
i_i_yantlukwano	NPrePre10_BPre10_NStem	NPrePre4_BPre4_NStem	NPrePre10_BPre10_NStem	NPrePre4_NPrePre4_NStem
ze_xesha	PossConc10_NPrePre5_BPre5_NStem	AdvPre_NStem	PossConc10_NPrePre5_BPre5_NStem	AdvPre_NStem
eli_dlul_il_e_yo	RelConc5_VRoot_Perf_VerbTerm_RelSuf	RelConc5_VRoot_ApplExt_VerbTerm_RelSuf	RelConc5_VRoot_Perf_VerbTerm_RelSuf	RelConc5_VRoot_ApplExt_VerbTerm_RelSuf
,	Punc	PUNC	Punc	PUNC
ku_qond_w_a	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
u_Mzantsi	NPrePre3_ProperName	NPrePre1a_ProperName	NPrePre3_ProperName	NPrePre1a_ProperName
Afrika	ProperName	ProperName	ProperName	ProperName
u_vel_a	NPrePre3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	NPrePre3_VRoot_VerbTerm	SC3_VRoot_VerbTerm
kw_i_n_kqubo	LocPre_NPrePre9_BPre9_NStem	PossConc15_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	PossConc15_NPrePre9_BPre9_NStem
a_pho	Dem16_Pos2	PossConc6_NStem	Dem16_Pos2	PossConc6_NStem
u_ninzi	NPrePre11_NStem	NPrePre1a_NStem	NPrePre11_NStem	NPrePre1a_NStem
lwa_be_mi	PossConc11_NPrePre2_BPre2_NStem	PossConc11_PossConc2_PronStem1	PossConc11_NPrePre2_BPre2_NStem	PossConc11_PossConc2_PronStem1
ba_phang_w_a	SC2_Past_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm	SC2_Past_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm
a_ma_thuba	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
.	Punc	PUNC	Punc	PUNC
Ma_ku_khunjul_w_e	ImpPre_SC15_VRoot_PassExt_VerbTerm	BPre6_OC15_VRoot_PassExt_VerbTerm	ImpPre_SC15_VRoot_PassExt_VerbTerm	AdvPre_OC15_VRoot_PassExt_VerbTerm
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
i__lo_gframe	NPrePre9_Foreign	NPrePre4_RelConc1_Abbr	NPrePre9_Foreign	NPrePre4_RelConc1_NStem
i_lu_xwebhu	CopPre_BPre11_NStem	BPre9_BPre11_NStem	CopPre_BPre11_NStem	BPre9_BPre11_NStem
olu_phil_a_yo	RelConc11_VRoot_VerbTerm_RelSuf	RelConc11_VRoot_VerbTerm_RelSuf	RelConc11_VRoot_VerbTerm_RelSuf	RelConc11_VRoot_VerbTerm_RelSuf
,	Punc	PUNC	Punc	PUNC
kwaye	Conj	Conj	Conj	Conj
ku_funek_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
ku_man_e	SC15_AuxVStem	SC15_VRoot_VerbTerm	SC15_AuxVStem	SC15_VRoot_VerbTerm
u_ku_jolis_a	NPrePre15_BPre15_VRoot_VerbTerm	SC3_OC15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	SC2ps_OC15_VRoot_VerbTerm
lu_man_e	SC11_AuxVStem	SC11_VRoot_VerbTerm	SC11_AuxVStem	SC11_VRoot_VerbTerm
u_ku_kroty_el_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC3_OC15_VRoot_ApplExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC3_OC15_VRoot_ApplExt_PassExt_VerbTerm
ng_eli	AdvPre_Dem5_Pos1	AdvPre_NStem	AdvPre_Dem5_Pos1	AdvPre_NStem
xesha	NStem	NStem	NStem	NStem
ku_qhuty_w_a	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
u_m_jikelo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
we_projekthi	PossConc3_NPrePre9_NStem	PossConc3_NStem	PossConc3_NPrePre9_NStem	PossConc3_NStem
.	Punc	PUNC	Punc	PUNC
Si_si_xhobo	CopPre_NPrePre7_BPre7_NStem	BPre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem	BPre7_BPre7_NStem
esi_qulunq_el_w_e	RelConc7_VRoot_ApplExt_PassExt_VerbTerm	RelConc7_VRoot_ApplExt_PassExt_VerbTerm	RelConc7_VRoot_ApplExt_PassExt_VerbTerm	RelConc7_VRoot_ApplExt_PassExt_VerbTerm
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
si_nced_e	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm
a_ma_qela	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_projekthi	RelConc6_NPrePre9_NStem	PossConc6_NStem	RelConc6_NPrePre9_NStem	LocPre_NStem
,	Punc	PUNC	Punc	PUNC
si_nga_ba_thintel_i	SC7_NegPre_OC2_VRoot_VerbTerm	SC7_NegPre_OC2_VRoot_VerbTerm	SC7_NegPre_OC2_VRoot_VerbTerm	SC7_NegPre_OC2_VRoot_VerbTerm
,	Punc	PUNC	Punc	PUNC
a_si_ngo_m_thetho	NegPre_CopPre_NegPre_NPrePre3_BPre3_NStem	RelConc6_BPre7_CopPre_BPre3_NStem	NegPre_CopPre_NegPre_NPrePre3_BPre3_NStem	RelConc6_BPre7_CopPre_BPre3_NStem
wa_ma_Medi	PossConc6_NPrePre6_BPre6_ProperName	PossConc3_BPre6_NStem	PossConc6_NPrePre6_BPre6_ProperName	PossConc3_BPre6_NStem
na_ma_Peresi	AdvPre_BPre6_ProperName	AdvPre_BPre6_NStem	AdvPre_BPre6_ProperName	AdvPre_BPre6_ProperName
kwaye	Conj	Conj	Conj	Conj
ku_funek_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
si_hlaziy_w_e	SC7_VRoot_PassExt_VerbTerm	SC7_VRoot_PassExt_VerbTerm	SC7_VRoot_PassExt_VerbTerm	SC7_VRoot_PassExt_VerbTerm
ng_okwe_e_meko	AdvPre_NPrePre10_BPre10_NStem	AdvPre_VRoot_LocPre_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NStem_LocPre_NStem
zo_ku_qhuty_w_a	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	AdvPre_BPre15_VRoot_PassExt_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc15_OC15_VRoot_PassExt_VerbTerm
kwe_projekthi	PossConc15_NPrePre9_NStem	PossConc15_NStem	PossConc15_NPrePre9_NStem	PossConc15_NStem
,	Punc	PUNC	Punc	PUNC
ng_okwe_e_m_funo	AdvPre_NPrePre10_BPre10_NStem	AdvPre_RelConc15_LocPre_BPre3_NStem	AdvPre_NPrePre10_BPre10_NStem	CopPre_NStem_LocPre_BPre3_NStem
zo_ku_bek_w_a	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	VRoot_BPre15_VRoot_PassExt_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc15_OC15_VRoot_PassExt_VerbTerm
kwe_li_so	PossConc15_NPrePre5_BPre5_NStem	PossConc15_BPre5_NStem	PossConc15_NPrePre5_BPre5_NStem	PossConc15_BPre5_NStem
ne_mi_sebenzi	AdvPre_NPrePre4_BPre4_NStem	NStem_NStem_NStem	AdvPre_NPrePre4_BPre4_NStem	AdvPre_BPre4_NStem
yo_hlaziyo	PossConc4_NPrePre11_BPre11_NStem	PossConc9_NStem	PossConc4_NPrePre11_BPre11_NStem	PossConc9_NStem
.	Punc	PUNC	Punc	PUNC
U_hambo	NPrePre11_NStem	NPrePre3_NStem	NPrePre11_NStem	NPrePre1a_NStem
lwe_candelo	PossConc11_NPrePre5_BPre5_NStem	PossConc11_NStem	PossConc11_NPrePre5_BPre5_NStem	PossConc11_NStem
la_ba_hlali	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem
lu_phuhl_is_a	SC11_VRoot_CausExt_VerbTerm	SC11_VRoot_CausExt_VerbTerm	SC11_VRoot_CausExt_VerbTerm	SC11_VRoot_CausExt_VerbTerm
i_m_bono	NPrePre9_BPre9_NStem	NPrePre4_BPre3_NStem	NPrePre9_BPre9_NStem	NPrePre4_BPre3_NStem
ya_ba_hlali	PossConc9_NPrePre2_BPre2_NStem	PossConc9_BPre2_NStem	PossConc9_NPrePre2_BPre2_NStem	PossConc9_BPre2_NStem
ng_okw_andlal_ek_a	AdvPre_NPrePre15_BPre15_VRoot_NeutExt_VerbTerm	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_NeutExt_VerbTerm	CopPre_BPre15_VRoot_NPas_VerbTerm
kwa_ngoku	AdvPre_Adv	PossConc15_Adv	AdvPre_Adv	PossConc15_Adv
kwe_zi_thuba	PossConc15_NPrePre8_BPre8_NStem	PossConc15_BPre7_NStem	PossConc15_NPrePre8_BPre8_NStem	PossConc15_CopPre_NStem
ezi_phakathi	RelConc10_Adv	RelConc10_Adv	RelConc10_Adv	AdvPre_Adv
ko_lu_ntu	PossConc15_NPrePre11_BPre11_NStem	PossConc15_BPre11_NStem	PossConc15_NPrePre11_BPre11_NStem	PossConc15_BPre11_NStem
.	Punc	PUNC	Punc	PUNC
A_ma_lungu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_qela	PossConc6_NPrePre5_BPre5_NStem	LocPre_NStem	PossConc6_NPrePre5_BPre5_NStem	LocPre_NStem
ma_wa_vot_ele	ImpPre_SC6_VRoot_ApplExt_VerbTerm	BPre6_OC6_NStem_Perf	ImpPre_SC6_VRoot_ApplExt_VerbTerm	BPre6_OC6_VRoot_ApplExt
i_zi_phumo	NPrePre8_BPre8_NStem	NPrePre4_CopPre_NStem	NPrePre8_BPre8_NStem	NPrePre4_Pres_NStem
ezi_z_e_zo_na	RelConc8_CopPre_SC9_PronStem8_PronSuf	RelConc10_VRoot_VerbTerm_PronStem17_DimSuf	RelConc8_CopPre_SC9_PronStem8_PronSuf	RelConc8_VRoot_LocPre_NStem_NStem
zi_khol_ek_il_e_yo	RelConc8_VRoot_Perf_VerbTerm_RelSuf	SC7_VRoot_NPas_ApplExt_VerbTerm_RelSuf	RelConc8_VRoot_Perf_VerbTerm_RelSuf	SC2pp_VRoot_NeutExt_ApplExt_VerbTerm_RelSuf
zi_thathu	AdjPref8_AdjStem	BPre7_NStem	AdjPref8_AdjStem	CopPre_NStem
a_zi_nqwenel_a_yo	RelConc6_OC8_VRoot_VerbTerm_RelSuf	SC6_OC4_VRoot_VerbTerm_RelSuf	RelConc6_OC8_VRoot_VerbTerm_RelSuf	SC6_OC4_VRoot_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
I_lungu	NPrePre5_BPre5_NStem	NPrePre4_NStem	NPrePre5_BPre5_NStem	BPre9_NStem
nga_li_nye	AdvPre_EnumConc5_EnumStem	AdvPre_AdjPref5_AdjStem	AdvPre_EnumConc5_EnumStem	AdvPre_AdjPref5_AdjStem
le_qela	PossConc5_NPrePre5_BPre5_NStem	PossConc5_NStem	PossConc5_NPrePre5_BPre5_NStem	PossConc5_NStem
li_ne_e_voti	CopPre_AdvPre_NPrePre9_NStem	NStem_NStem_AdvPre_NStem	CopPre_AdvPre_NPrePre9_NStem	BPre5_AdvPre_LocPre_NStem
ezin_tathu	AdjPref10_AdjStem	NPre9_NStem	AdjPref10_AdjStem	AdvPre_NStem
kwaye	Conj	Adv	Conj	Adv
'	Punc	PUNC	Punc	PUNC
li_nga_vota	SC5_Pot_VRoot_VerbTerm	BPre5_AdvPre_NStem	SC5_Pot_VRoot_VerbTerm	BPre5_NegPre_NStem
'	Punc	PUNC	Punc	PUNC
ngo_ku_bek_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	RelConc3_OC15_VRoot_VerbTerm
u_phawu	NPrePre11_NStem	NPrePre1a_NStem	NPrePre11_NStem	NPrePre1a_NStem
olu_nye	AdjPref11_AdjStem	AdjPref11_EnumStem	AdjPref11_AdjStem	AdjPref11_EnumStem
lo_ku_korekish_a	PossConc11_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_OC15_VRoot_VerbTerm	PossConc11_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_OC15_VRoot_VerbTerm
okanye	Conj	Conj	Conj	Conj
i_im_pawu	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem
zo_ku_korekish_a	PossConc10_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_OC15_VRoot_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm
e_cale_ni	LocPre_NPrePre5_BPre5_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NPrePre5_BPre5_NStem_LocSuf	LocPre_NStem_LocSuf
kw_esi_phumo	PossConc15_NPrePre7_BPre7_NStem	PossConc15_RelConc7_NStem	PossConc15_NPrePre7_BPre7_NStem	PossConc15_RelConc7_NStem
aba_zi_v_a	RelConc2_ReflPre_VRoot_VerbTerm	RelConc2_OC4_VRoot_VerbTerm	RelConc2_ReflPre_VRoot_VerbTerm	NegPre_OC4_VRoot_VerbTerm
be_zi_bek_a	SC2_OC8_VRoot_VerbTerm	AuxVStem_OC4_VRoot_VerbTerm	SC2_OC8_VRoot_VerbTerm	AuxVStem_OC4_VRoot_VerbTerm
phambili	Adv	Adv	Adv	Adv
.	Punc	PUNC	Punc	PUNC
ESI	Dem7_Pos1	CDEM07	Dem7_Pos1	ProperName
S_AHLUKO	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
SI_CHAZ_A	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm
KWAYE	Conj	AuxVStem	Conj	Conj
SI_NIK_A	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC1pp_VRoot_VerbTerm
I_IN_KCUK_A_CHA	NPrePre10_BPre10_NStem	SC4_BPre9_VRoot_VerbTerm_NStem	NPrePre10_BPre10_NStem	SC9_SC9_VRoot_VerbTerm_NStem
nge_bakal_a	AdvPre_NPrePre5_BPre5_NStem	AdvPre_VRoot_VerbTerm	AdvPre_NPrePre5_BPre5_NStem	AdvPre_VRoot_VerbTerm
nga_li_nye	AdvPre_EnumConc5_EnumStem	AdvPre_AdjPref5_AdjStem	AdvPre_EnumConc5_EnumStem	AdvPre_AdjPref5_AdjStem
le_Mephu	PossConc5_NPrePre9_NStem	PossConc5_ProperName	PossConc5_NPrePre9_NStem	PossConc5_ProperName
Ye_n_dlel_a	PossConc9_NPrePre9_BPre9_NStem	PossConc9_BPre9_VRoot_VerbTerm	PossConc9_NPrePre9_BPre9_NStem	PossConc9_BPre9_VRoot_VerbTerm
e_chatshazel_w_a	RelConc9_VRoot_PassExt_VerbTerm	LocPre_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	SC6_VRoot_PassExt_VerbTerm
kw_i_si_khokelo	LocPre_NPrePre7_BPre7_NStem	PossConc15_BPre4_BPre7_NStem	LocPre_NPrePre7_BPre7_NStem	PossConc15_NPrePre4_BPre7_NStem
se__AI_CDD	PossConc7_NPrePre9_Abbr	PossConc7_Abbr_Abbr	PossConc7_NPrePre9_Abbr	PossConc7_Abbr_Abbr
CBP	Abbr	Abbr	Abbr	Abbr
.	Punc	PUNC	Punc	PUNC
Esi	Dem7_Pos1	CDEM07	Dem7_Pos1	CDEM07
s_ahluko	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
si_thath_a	SC1_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC7_VRoot_VerbTerm
u_hambo	NPrePre11_NStem	NPrePre1a_NStem	NPrePre11_NStem	NPrePre1a_NStem
olu_gqith_a	RelConc11_VRoot_VerbTerm	RelConc11_VRoot_VerbTerm	RelConc11_VRoot_VerbTerm	RelConc11_VRoot_VerbTerm
kw_i_bakal_a	LocPre_NPrePre5_BPre5_NStem	PossConc15_SC9_VRoot_VerbTerm	LocPre_NPrePre5_BPre5_NStem	SC15_SC9_VRoot_VerbTerm
nga_li_nye	AdvPre_EnumConc5_EnumStem	AdvPre_AdjPref5_AdjStem	AdvPre_EnumConc5_EnumStem	AdvPre_AdjPref5_AdjStem
kwaye	Conj	Conj	Conj	Conj
,	Punc	PUNC	Punc	PUNC
ngo_ku_sek_w_e	AdvPre_RelConc15_VRoot_PassExt_VerbTerm	AdvPre_OC15_VRoot_PassExt_VerbTerm	AdvPre_RelConc15_VRoot_PassExt_VerbTerm	AdvPre_OC15_VRoot_PassExt_VerbTerm
kw_i_Si_khokelo	LocPre_NPrePre7_BPre7_NStem	PossConc15_NPrePre4_BPre7_NStem	LocPre_NPrePre7_BPre7_NStem	PossConc15_BPre4_BPre7_NStem
se__AI_CDD	PossConc7_NPrePre9_Abbr	PossConc7_Abbr_Abbr	PossConc7_NPrePre9_Abbr	PossConc7_Abbr_Abbr
,	Punc	PUNC	Punc	PUNC
si_cebis_a	SC1pp_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC1pp_VRoot_VerbTerm	SC7_VRoot_VerbTerm
nge_n_dlel_a	AdvPre_NPrePre9_BPre9_NStem	AdvPre_BPre9_VRoot_VerbTerm	AdvPre_NPrePre9_BPre9_NStem	AdvPre_BPre9_VRoot_VerbTerm
i_bakal_a	NPrePre5_BPre5_NStem	SC9_VRoot_VerbTerm	NPrePre5_BPre5_NStem	SC9_VRoot_VerbTerm
nga_li_nye	AdvPre_EnumConc5_EnumStem	AdvPre_AdjPref5_AdjStem	AdvPre_EnumConc5_EnumStem	AdvPre_AdjPref5_AdjStem
li_no_ku_qhuty_w_a	SC5_AdvPre_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC5_AdvPre_BPre15_VRoot_PassExt_VerbTerm	SC5_AdvPre_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC5_AdvPre_OC15_VRoot_PassExt_VerbTerm
nga_lo	AdvPre_PronStem5	AdvPre_PronStem11	AdvPre_PronStem5	AdvPre_PronStem11
.	Punc	PUNC	Punc	PUNC
Esi	Dem7_Pos1	CDEM07	Dem7_Pos1	ProperName
s_ahluko	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
si_shwankathel_a	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm
a_ma_nqaku	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_ng_u_ndoqo	RelConc6_CopPre_NPrePre1a_NStem	RelConc6_Pot_BPre1a_NStem	RelConc6_CopPre_NPrePre1a_NStem	RelConc6_CopPre_BPre3_NStem
.	Punc	PUNC	Punc	PUNC
I_n_gcaciso	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
e_the	RelConc9_VRoot_VerbTerm	LocPre_Foreign	RelConc9_VRoot_VerbTerm	LocPre_Foreign
vetshe	Ideoph	NStem	Ideoph	NStem
i_quleth_w_e	SC9_VRoot_PassExt_VerbTerm	SC9_VRoot_PassExt_VerbTerm	SC9_VRoot_PassExt_VerbTerm	SC4_VRoot_PassExt_VerbTerm
kw_i_Si_khokelo	LocPre_NPrePre7_BPre7_NStem	PossConc15_NPrePre4_BPre7_NStem	LocPre_NPrePre7_BPre7_NStem	PossConc15_BPre4_BPre7_NStem
se__AI_CDD	PossConc7_NPrePre9_Abbr	PossConc7_Abbr_Abbr	PossConc7_NPrePre9_Abbr	PossConc7_Abbr_Abbr
.	Punc	PUNC	Punc	PUNC
A_y_i_thath_a	SC6_OC4_VRoot_VerbTerm	SC6_CopPre_SC4_VRoot_VerbTerm	SC6_OC4_VRoot_VerbTerm	SC6_OC9_SC9_VRoot_VerbTerm
njani	Adv	Adv	Adv	Adv
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
a_ma_khosikazi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
kw_i_mi_sebenzi	LocPre_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	PossConc15_PossConc15_BPre4_NStem
ye_n_kqubo	PossConc4_NPrePre9_BPre9_NStem	PossConc9_BPre9_NStem	PossConc4_NPrePre9_BPre9_NStem	PossConc9_BPre9_NStem
(	Punc	PUNC	Punc	PUNC
ku_quk_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
i_in_kqubo	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem
zo_qeqesho	PossConc10_NPrePre11_BPre11_NStem	AdvPre_NStem	PossConc10_NPrePre11_BPre11_NStem	AdvPre_NStem
,	Punc	PUNC	Punc	PUNC
i_i_s_e_mi_na	NPrePre10_BPre10_NStem	NPrePre4_NPrePre4_PreLocs_LocPre_BPre4_DimSuf	NPrePre10_BPre10_NStem	NPrePre4_BPre4_PreLocs_LocPre_BPre4_NStem
ne_e_n_tlanganiso	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_PossConc6_NPre9_NStem
)	Punc	PUNC	Punc	PUNC
?	Punc	PUNC	Punc	PUNC
A_ma_doda	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
wo_na	PronStem6_PronSuf	PronStem3_PronSuf	PronStem6_PronSuf	PronStem3_PronSuf
?	Punc	PUNC	Punc	PUNC
I_ngaba	CopPre_Interrog	BPre5_NStem	CopPre_Interrog	BPre4_NStem
kw_a_ku_kho	CopPre_Past_CopPre_Adv	PossConc15_NegPre_OC15_Adv	CopPre_Past_CopPre_Adv	PossConc15_NegPre_OC15_PronStem17
u_hlahlo	NPrePre11_NStem	NPrePre1a_NStem	NPrePre11_NStem	NPrePre1a_NStem
lw_ab_iwo__mali	BPre11_NStem_NStem	BPre11_VRoot_NStem_NStem	BPre11_NStem_NStem	BPre11_VRoot_PassExt_NStem
olu_lo_dwa	RelConc11_QuantConc11_QuantStem	RelConc11_RelConc3_NStem	RelConc11_QuantConc11_QuantStem	RelConc11_RelConc3_NStem
olw_enz_el_w_e	RelConc11_VRoot_ApplExt_PassExt_VerbTerm	RelConc11_VRoot_ApplExt_PassExt_VerbTerm	RelConc11_VRoot_ApplExt_PassExt_VerbTerm	RelConc15_VRoot_ApplExt_PassExt_VerbTerm
a_ma_khosikazi	NPrePre6_BPre6_NStem	PossConc6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
?	Punc	PUNC	Punc	PUNC
U_ku_phawul_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC3_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC2ps_BPre15_VRoot_PassExt_VerbTerm
k_oo_vimba	LocPre_NPrePre2a_NStem	PossConc15_BPre15_NStem	LocPre_NPrePre2a_NStem	LocPre_LocPre_NStem
_	Punc		Punc	
I_i_Komiti	NPrePre10_BPre10_NStem	NPrePre4_BPre4_NStem	NPrePre10_BPre10_NStem	NPre9_NPre9_NStem
ze_Wadi	PossConc10_NPrePre9_NStem	PossConc9_NStem	PossConc10_NPrePre9_NStem	PossConc9_NStem
zi_bek_el_w_e	SC10_VRoot_ApplExt_PassExt_VerbTerm	SC7_VRoot_ApplExt_PassExt_VerbTerm	SC10_VRoot_ApplExt_PassExt_VerbTerm	CopPre_VRoot_ApplExt_PassExt_VerbTerm
u_kw_az_i	NPrePre15_BPre15_VRoot_VerbTerm	SC2ps_OC15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	SC3_OC15_VRoot_VerbTerm
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
ng_aba_phi	CopPre_RelConc2_EnumStem	AdvPre_RelConc2_EnumStem	CopPre_RelConc2_EnumStem	CopPre_RelConc2_Interrog
na	Interrog	AdvPre	Interrog	AdvPre
oo_vimba	NPrePre2a_NStem	RelConc3_NStem	NPrePre2a_NStem	RelConc3_NStem
