morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
u_kuze	Conj	NPrePre15_NStem	Conj	NPrePre15_Conj
zi_bon_e	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm
i_n_dawo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ne_n_dlel_a	AdvPre_NPrePre9_BPre9_NStem	AdvPre_BPre9_VRoot_VerbTerm	AdvPre_NPrePre9_BPre9_NStem	AdvPre_BPre9_VRoot_VerbTerm
yo_nxibelelwano	PossConc9_NPrePre11_BPre11_NStem	PossConc9_BPre11	PossConc9_NPrePre11_BPre11_NStem	PossConc9_BPre11
e_ku_khuthaz_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf
u_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ku_ka_wo_nke__wo_nke	PossConc15_PossKA_QuantConc1a_QuantStem_QuantConc1a_QuantStem	PossConc15_PossKA_QuantConc1a_QuantStem_QuantConc1a_QuantStem	PossConc15_PossKA_QuantConc1a_QuantStem_QuantConc1a_QuantStem	PossConc15_PossKA_QuantConc1a_QuantStem_QuantConc1a_QuantStem
.	Punc	PUNC	Punc	PUNC
U_ku_nik_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
i_mi_butho	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_ba_hlali	PossConc4_NPrePre2_BPre2_NStem	PossConc9_BPre2_NStem	PossConc4_NPrePre2_BPre2_NStem	PossConc9_BPre2_NStem
i_thuba	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_NStem
lo_ku_ngen_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm
ku_bu_qabane	LocPre_NPrePre14_BPre14_NStem	LocPre_BPre14_NStem	LocPre_NPrePre14_BPre14_NStem	LocPre_BPre14_NStem
ne_e_kontrakthi	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre9_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_PossConc6_NStem
no_rhulumente	AdvPre_NPrePre1a_NStem	AdvPre_NStem	AdvPre_NPrePre1a_NStem	AdvPre_NStem
we_n_gingqi	PossConc1a_NPrePre9_BPre9_NStem	PossConc1a_BPre9_NStem	PossConc1a_NPrePre9_BPre9_NStem	PossConc1a_BPre9_NStem
u_kuze	Conj	SC1_AuxVStem	Conj	CopPre_Conj
ba_ququzel_el_e	SC2_Intrans_ApplExt_VerbTerm	SC2_VRoot_ApplExt_VerbTerm	SC2_Intrans_ApplExt_VerbTerm	SC2_VRoot_ApplExt_VerbTerm
u_k_ongez_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
kwe_mi_thombo	PossConc15_NPrePre4_BPre4_NStem	PossConc15_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	PossConc15_BPre4_NStem
.	Punc	PUNC	Punc	PUNC
I_zi_cwangciso__b_uq_ili	NPrePre8_BPre8_NStem_BPre14_NStem	NPrePre8_BPre8_NStem_BPre14_VRoot_Perf	NPrePre8_BPre8_NStem_BPre14_NStem	NPrePre8_BPre8_NStem_BPre2_NStem_LocSuf
z_i_zi_cwangciso	CopPre_NPrePre8_BPre8_NStem	CopPre_NPrePre8_BPre8_NStem	CopPre_NPrePre8_BPre8_NStem	CopPre_NPrePre8_BPre8_NStem
ezi_fun_a	RelConc8_VRoot_VerbTerm	RelConc8_VRoot_VerbTerm	RelConc8_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm
u_ku_qhuty_el_w_a	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm
i_m_pumezo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ye_n_jongo	PossConc9_NPrePre9_BPre9_NStem	PossConc9_BPre9_NStem	PossConc9_NPrePre9_BPre9_NStem	PossConc9_BPre9_NStem
.	Punc	PUNC	Punc	PUNC
Ku_m_sebenzi	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem
o_landel_a_yo	RelConc3_VRoot_VerbTerm_RelSuf	RelConc3_VRoot_VerbTerm_RelSuf	RelConc3_VRoot_VerbTerm_RelSuf	RelConc3_VRoot_VerbTerm_RelSuf
i_zi_cwangciso__b_uq_ili	NPrePre8_BPre8_NStem_BPre14_NStem	NPrePre8_BPre8_NStem_PossConc2_NStem_NStem	NPrePre8_BPre8_NStem_BPre14_NStem	NPrePre8_BPre8_NStem_BPre2_NStem_LocSuf
zi_chong_el_w_e	SC10_VRoot_ApplExt_PassExt_VerbTerm	SC10_VRoot_ApplExt_PassExt_VerbTerm	SC10_VRoot_ApplExt_PassExt_VerbTerm	SC10_VRoot_ApplExt_PassExt_VerbTerm
u_kwa_kh_el_w_a	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm	SC3_AdvPre_VRoot_ApplExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm	SC3_AdvPre_VRoot_ApplExt_PassExt_VerbTerm
phezu	Adv	Adv	Adv	Adv
ko_k_omelel_a	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm
u_kuze	Conj	SC2ps_AuxVStem	Conj	NPrePre15_VRoot
k_oyis_w_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
u_buthathaka	NPrePre14_BPre14_RelStem	NPrePre14_RelStem	NPrePre14_BPre14_RelStem	NPrePre14_RelStem
.	Punc	PUNC	Punc	PUNC
U_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
o_landel_a_yo	RelConc3_VRoot_VerbTerm_RelSuf	RelConc3_VRoot_VerbTerm_RelSuf	RelConc3_VRoot_VerbTerm_RelSuf	RelConc3_VRoot_VerbTerm_RelSuf
u_thath_a	SC3_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC1_VRoot_VerbTerm
eli	Dem5_Pos1	CDEM05	Dem5_Pos1	CDEM05
nyathelo	BPre5_NStem	NStem	BPre5_NStem	NStem
u_li_s_e	SC1_OC5_VRoot_VerbTerm	SC2ps_OC5_VRoot_VerbTerm	SC1_OC5_VRoot_VerbTerm	SC2ps_OC5_VRoot_VerbTerm
phambili	Adv	Adv	Adv	Adv
u_chong_e	SC3_VRoot_VerbTerm	SC1a_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC1a_VRoot_VerbTerm
i_i_projekthi	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
ne_mi_sebenzi	AdvPre_NPrePre4_BPre4_NStem	AdvPre_BPre4_NStem	AdvPre_NPrePre4_BPre4_NStem	AdvPre_BPre4_NStem
e_fun_a	RelConc4_VRoot_VerbTerm	RelConc9_VRoot_VerbTerm	RelConc4_VRoot_VerbTerm	RelConc9_VRoot_VerbTerm
u_ku_sungul_el_w_a	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm
u_ku_hlangabez_ana	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre15_BPre15_VRoot_DimSuf	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre15_BPre15_VRoot_DimSuf
ne_si_cwangciso__b_uq_ili	AdvPre_BPre7_NStem_BPre14_NStem	AdvPre_BPre7_NStem_BPre14_NStem_NStem	AdvPre_BPre7_NStem_BPre14_NStem	AdvPre_BPre7_NStem_BPre14_NStem_LocSuf
nga_si_nye	AdvPre_EnumConc7_EnumStem	AdvPre_EnumConc7_EnumStem	AdvPre_EnumConc7_EnumStem	AdvPre_EnumConc7_EnumStem
.	Punc	PUNC	Punc	PUNC
Bon_is_anani	VRoot_CausExt_RecipExt_VerbTerm_ImpSuf	VRoot_CausExt_Interrog	VRoot_CausExt_RecipExt_VerbTerm_ImpSuf	VRoot_CausExt_Interrog
na_b_el_ane	AdvPre_VRoot_ApplExt_RecipExt_VerbTerm	AdvPre_VRoot_ApplExt_RecipExt	AdvPre_VRoot_ApplExt_RecipExt_VerbTerm	AdvPre_VRoot_ApplExt_DimSuf
nge_zi_m_vo	AdvPre_NPrePre8_BPre8_BPre9_NStem	AdvPre_BPre8_BPre9_NStem	AdvPre_NPrePre8_BPre8_BPre9_NStem	AdvPre_BPre8_BPre9_NStem
ma_lunga	Adv	BPre6_NStem	Adv	BPre6_NStem
ne_e_n_dlel_a	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre9_BPre9_VRoot_VerbTerm	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre10_BPre9_VRoot_VerbTerm
le	Dem4_Pos1	CDEM09	Dem4_Pos1	CDEM09
mi_thetho__si_se_ko	BPre4_NStem_BPre7_NStem	BPre4_NStem_CopPre_Pro_PronStem15	BPre4_NStem_BPre7_NStem	BPre4_NStem_BPre7_Pro_PronStem15
e_no_ku_fezek_is_w_a	SC4_AdvPre_NPrePre15_BPre15_VRoot_CausExt_PassExt_VerbTerm	RelConc4_AdvPre_BPre15_VRoot_CausExt_PassExt_VerbTerm	SC4_AdvPre_NPrePre15_BPre15_VRoot_CausExt_PassExt_VerbTerm	RelConc9_AdvPre_BPre15_VRoot_CausExt_PassExt_VerbTerm
ngcono	Adv	Adv	Adv	Adv
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9
.	Punc	PUNC	Punc	PUNC
Jong_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
i_mi_buzo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_cety_is_iw_e_yo	RelConc4_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc9_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc4_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc9_VRoot_CausExt_PassExt_VerbTerm_RelSuf
ku_lu_hlu	LocPre_NPrePre11_BPre11_NStem	LocPre_BPre11_NStem	LocPre_NPrePre11_BPre11_NStem	LocPre_BPre11_NStem
olu_kw_i_phepha	RelConc11_LocPre_NPrePre5_BPre5_NStem	RelConc11_LocPre_NPrePre5_BPre5	RelConc11_LocPre_NPrePre5_BPre5_NStem	RelConc11_LocPre_NPrePre5_BPre5
90	Num	NUM	Num	NUM
n_eli_no_k_ongez_a	AdvPre_RelConc5_CopPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_RelConc5_AdvPre_BPre15_VRoot_VerbTerm	AdvPre_RelConc5_CopPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_RelConc5_AdvPre_BPre15_VRoot_VerbTerm
kw_i_zim_vo	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre8_BPre8_NStem	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre8_BPre8_NStem
ezi_nik_w_e	RelConc10_VRoot_PassExt_VerbTerm	RelConc8_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm
ng_a_ba_thathi__n_xaxheba	AdvPre_NPrePre2_BPre2_NStem_BPre9_NStem	CopPre_NPrePre2_BPre2_NStem_BPre9_NStem	AdvPre_NPrePre2_BPre2_NStem_BPre9_NStem	CopPre_NPrePre2_BPre2_NStem_BPre9_NStem
.	Punc	PUNC	Punc	PUNC
I__Organis_ed	NPrePre9_Foreign	SC9_VRoot_NeutExt	NPrePre9_Foreign	NPrePre9_Foreign_VRoot
Lo_cal	Foreign	PossConc5_NStem	Foreign	PossConc5_NStem
Government	Foreign	Foreign	Foreign	Foreign
Act	Foreign	Foreign	Foreign	Foreign
,	Punc	PUNC	Punc	PUNC
1997	Num	NUM	Num	NUM
i_nikezel_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
u_lw_amkelo	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem
ku_m_butho	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem
om_nye	AdjPref3_AdjStem	AdjPref1_AdjStem	AdjPref3_AdjStem	AdjPref1_AdjStem
ka_zwelonke	PossKA_NPrePre1a_NStem	PossKA_NStem	PossKA_NPrePre1a_NStem	PossKA_NStem
omel_e	RelConc6_VRoot_ApplExt_VerbTerm	VRoot_VerbTerm	RelConc6_VRoot_ApplExt_VerbTerm	VRoot_VerbTerm
u_ninzi	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem
l_oo_masipala	PossConc11_NPrePre2a_NStem	PossConc11_NPrePre2a_NStem	PossConc11_NPrePre2a_NStem	PossConc11_NPrePre2a_NStem
kw_i_phondo	LocPre_NPrePre5_NStem	LocPre_NPrePre5_NStem	LocPre_NPrePre5_NStem	LocPre_NPrePre5_NStem
nga_li_nye	AdvPre_EnumConc5_EnumStem	AdvPre_EnumConc5_EnumStem	AdvPre_EnumConc5_EnumStem	AdvPre_EnumConc5_EnumStem
.	Punc	PUNC	Punc	PUNC
I__So_uth	NPrePre9_ProperName	NPrePre7_PossConc7_VRoot	NPrePre9_ProperName	NPrePre7_PossConc7_VRoot
African	ProperName	ProperName	ProperName	ProperName
Lo_cal	Foreign	PossConc5_NStem	Foreign	PossConc5_NStem
Government	Foreign	Foreign	Foreign	Foreign
Asso_ciation	Foreign	Foreign_Foreign	Foreign	Foreign_Foreign
(	Punc	PUNC	Punc	PUNC
SA_LGA	Abbr	PossConc7_Abbr	Abbr	PossConc7_Abbr
)	Punc	PUNC	Punc	PUNC
s_i_si_gqeba	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem
esi_s_e_m_thethw_eni	RelConc7_PreLoc-s_LocPre_NPrePre3_BPre3_NStem_LocSuf	RelConc7_PreLocs_LocPre_BPre3_NStem_LocSuf	RelConc7_PreLoc-s_LocPre_NPrePre3_BPre3_NStem_LocSuf	RelConc7_PreLocs_LocPre_BPre3_NStem_LocSuf
es_az_iw_a_yo	RelConc7_VRoot_PassExt_VerbTerm_RelSuf	RelConc7_VRoot_PassExt_VerbTerm_RelSuf	RelConc7_VRoot_PassExt_VerbTerm_RelSuf	RelConc7_VRoot_PassExt_VerbTerm_RelSuf
ku_rhulumente	LocPre_NPrePre1a_NStem	LocPre_NStem	LocPre_NPrePre1a_NStem	LocPre_NStem
we_n_gingqi	PossConc1a_NPrePre9_BPre9_NStem	PossConc1a_BPre9_NStem	PossConc1a_NPrePre9_BPre9_NStem	PossConc1a_BPre9_NStem
.	Punc	PUNC	Punc	PUNC
I__SA_LGA	NPrePre9_Abbr	NPrePre7_BPre7_NStem	NPrePre9_Abbr	NPrePre7_BPre7_NStem
i_mel_e	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
i_mi_ba	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_xhalab_is_a_yo	RelConc4_VRoot_CausExt_VerbTerm_RelSuf	RelConc9_VRoot_PassExt_VerbTerm_RelSuf	RelConc4_VRoot_CausExt_VerbTerm_RelSuf	RelConc9_Intrans_PassExt_VerbTerm_RelSuf
ya_ma_lungu	PossConc4_NPrePre6_BPre6_NStem	PossConc9_BPre6_NStem	PossConc4_NPrePre6_BPre6_NStem	PossConc9_BPre6_NStem
a_yo	PossConc6_PronStem9	PossConc6_PronStem9	PossConc6_PronStem9	PossConc6_PronStem9
.	Punc	PUNC	Punc	PUNC
A_ba_thathi__n_xaxheba	NPrePre2_BPre2_NStem_BPre9_NStem	NPrePre2_BPre2_NStem_BPre9_NStem	NPrePre2_BPre2_NStem_BPre9_NStem	NPrePre2_BPre2_NStem_BPre9_NStem
ba_phendul_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm
i_mi_buzo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_nge_zantsi	RelConc9_AdvPre_Adv	RelConc9_AdvPre_Adv	RelConc9_AdvPre_Adv	RelConc4_AdvPre_Adv
ng_okw_a_ma_qela	AdvPre_AdvPre_NPrePre6_BPre6_NStem	AdvPre_AdvPre_NPrePre6_BPre6_NStem	AdvPre_AdvPre_NPrePre6_BPre6_NStem	AdvPre_AdvPre_NPrePre6_BPre6_NStem
ezi_thathu	AdjPref8_AdjStem	AdjPref8_AdjStem	AdjPref8_AdjStem	AdjPref10_AdjStem
kw_i_mi_zuzu	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem
e_mbalwa	RelConc4_RelStem	RelConc4_RelStem	RelConc4_RelStem	RelConc4_RelStem
ba_ze	SC2_AuxVStem	SC2_AuxVStem	SC2_AuxVStem	SC2_AuxVStem
ba_b_el_ane	SC2_VRoot_ApplExt_RecipExt_VerbTerm	SC2_VRoot_ApplExt_DimSuf	SC2_VRoot_ApplExt_RecipExt_VerbTerm	SC2_VRoot_ApplExt_DimSuf
nge_e_m_pendulo	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre10_BPre9_NStem
kw_i_n_dibano	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem
ya_bo	PossConc9_PronStem2	PossConc9_PronStem2	PossConc9_PronStem2	PossConc9_PronStem2
bo_nke	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem
.	Punc	PUNC	Punc	PUNC
Zi_n_tlobo	BPre10_NStem	BPre8_BPre9_NStem	BPre10_NStem	CopPre_BPre9_NStem
zi_ni	SC10_Interrog	CopPre_Interrog	SC10_Interrog	EnumConc10_Interrog
ze_e_n_gxaki	PossConc10_NPrePre10_BPre10_NStem	PossConc10_NPrePre10_BPre9_NStem	PossConc10_NPrePre10_BPre10_NStem	PossConc8_NPrePre9_BPre9_NStem
ezi_fanel_e	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm
ku_ku_sonjulul_w_a	SC15_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC15_BPre15_VRoot_PassExt_VerbTerm	SC15_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC15_BPre15_VRoot_PassExt_VerbTerm
lu_hlahlo	CopPre_NPrePre11_NStem	CopPre_NStem	CopPre_NPrePre11_NStem	BPre11_NStem
lw_ab_iwo__mali	BPre11_NStem_NStem	CopPre_VRoot_PassExt_NStem	BPre11_NStem_NStem	BPre11_CopPre_PassExt_NStem
?	Punc	PUNC	Punc	PUNC
Ku_balulek_ile	SC15_VRoot_Perf_VerbTerm	SC15_VRoot_Perf	SC15_VRoot_Perf_VerbTerm	SC15_VRoot_Perf
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
ba_vakal_is_e	SC2_VRoot_NeutExt_CausExt_PassExt_VerbTerm	SC2_VRoot_CausExt_VerbTerm	SC2_VRoot_NeutExt_CausExt_PassExt_VerbTerm	SC2_VRoot_CausExt_VerbTerm
i_zim_vo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
za_bo	PossConc10_PronStem2	PossConc10_PronStem2	PossConc10_PronStem2	PossConc10_PronStem2
ba_be	CopPre_Cop	SC2_Cop	CopPre_Cop	CopPre_Cop
ne_galelo	CopPre_NPrePre5_BPre5_NStem	AdvPre_BPre5	CopPre_NPrePre5_BPre5_NStem	AdvPre_BPre5
,	Punc	PUNC	Punc	PUNC
no_kuba	AdvPre_Conj	AdvPre_Conj	AdvPre_Conj	AdvPre_Conj
ngathi	Adv	Adv	Adv	Adv
a_lu_balulek_a_nga	NegPre_SC11_VRoot_VerbTerm_NegPre	NegPre_SC11_VRoot_VerbTerm_NegPre	NegPre_SC11_VRoot_VerbTerm_NegPre	NegPre_SC11_VRoot_VerbTerm_NegPre
ka_ngakanani	AdvPre_Interrog	AdvPre_Interrog	AdvPre_Interrog	AdvPre_Interrog
,	Punc	PUNC	Punc	PUNC
njeng_oko	AdvPre_Dem15_Pos2	AdvPre_CDEM15	AdvPre_Dem15_Pos2	AdvPre_CDEM15
oku	Dem15_Pos1	CDEM15	Dem15_Pos1	CDEM15
ku_ya	SC15_Fut	SC15_Fut	SC15_Fut	SC15_Fut
ku_phucul_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
i_n_gqiqo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
no_bu_nini	AdvPre_BPre14_NStem	AdvPre_BPre14_NStem	AdvPre_BPre14_NStem	AdvPre_BPre14_NStem
.	Punc	PUNC	Punc	PUNC
I__P_MS	NPrePre9_Abbr	NPrePre9_NPrePre9_Abbr	NPrePre9_Abbr	NPrePre9_Abbr_Abbr
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
i_quk_e	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
i_mi_ba	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_phawul_w_e	RelConc4_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm
li_bhunga	CopPre_NPrePre5_BPre5_NStem	CopPre_NStem	CopPre_NPrePre5_BPre5_NStem	BPre5_NStem
njeng_oko	AdvPre_Dem15_Pos2	AdvPre_Adv	AdvPre_Dem15_Pos2	AdvPre_CDEM15
i_nxulumen_e	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
ngqo	Ideoph	Ideoph	Ideoph	Ideoph
kw_i_i__KPA	LocPre_NPrePre10_BPre10_Abbr	LocPre_NPrePre10_BPre10_Abbr	LocPre_NPrePre10_BPre10_Abbr	LocPre_NPrePre10_BPre10_Abbr
z_oo_masipala	PossConc10_NPrePre2a_NStem	PossConc10_NPrePre2a_NStem	PossConc10_NPrePre2a_NStem	PossConc10_NPrePre2a_NStem
ba_lo	PossConc2_PronStem5	PossConc2_PronStem5	PossConc2_PronStem5	PossConc2_PronStem5
.	Punc	PUNC	Punc	PUNC
Ezi	Dem10_Pos1	CDEM10	Dem10_Pos1	CDEM10
KPI	Abbr	Abbr	Abbr	Abbr
zi_landel_a_yo	BPre8_VRoot_VerbTerm_RelSuf	SC10_VRoot_VerbTerm_RelSuf	BPre8_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_VerbTerm_RelSuf
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
zi_be	CopPre_Cop	SC10_Cop	CopPre_Cop	CopPre_Cop
y_i_n_xenye	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem
ye__P_MS	PossConc9_NPrePre9_Abbr	PossConc9_Abbr_Abbr	PossConc9_NPrePre9_Abbr	PossConc9_Abbr_Abbr
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
nga_m_nye	AdvPre_EnumConc1a_EnumStem	AdvPre_EnumConc1_EnumStem	AdvPre_EnumConc1a_EnumStem	AdvPre_EnumConc1_EnumStem
de	AuxVStem	AuxVStem	AuxVStem	AuxVStem
zi_be	CopPre_Cop	CopPre_Cop	CopPre_Cop	CopPre_Cop
zi_ya	SC10_Fut	SC10_Fut	SC10_Fut	SC10_Fut
setyenz_is_w_a	VRoot_CausExt_PassExt_VerbTerm	VRoot_CausExt_PassExt_VerbTerm	VRoot_CausExt_PassExt_VerbTerm	VRoot_CausExt_PassExt_VerbTerm
ngu_lo	CopPre_Dem3_Pos1	CopPre_PronStem5	CopPre_Dem3_Pos1	CopPre_PronStem11
masipala	NStem	NStem	NStem	NStem
.	Punc	PUNC	Punc	PUNC
Ezi	Dem8_Pos1	CDEM10	Dem8_Pos1	CDEM10
zi_z_alathisi	CopPre_NPrePre8_BPre8_NStem	CopPre_BPre8_NStem	CopPre_NPrePre8_BPre8_NStem	BPre8_BPre8_NStem
zi_ka_zwelonke	PossConc8_PossKA_NStem	PossConc10_PossKA_NStem	PossConc8_PossKA_NStem	PossConc10_PossKA_NStem
ezi_nikez_el_w_e	RelConc8_VRoot_ApplExt_PassExt_VerbTerm	RelConc10_VRoot_ApplExt_PassExt_VerbTerm	RelConc8_VRoot_ApplExt_PassExt_VerbTerm	RelConc8_VRoot_ApplExt_PassExt_VerbTerm
