morphemes	target	prediction	morphemes_predseg	prediction_predseg
oku_fezekis_a_yo	RelConc15_VRoot_VerbTerm_RelSuf	RelConc15_VRoot_VerbTerm_RelSuf	oku_fezek_is_a_yo	RelConc15_VRoot_CausExt_VerbTerm_RelSuf
ku_bonelel_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_bonelel_a	SC15_VRoot_VerbTerm
nga_ma_thuba	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	nga_ma_thuba	AdvPre_BPre6_NStem
e_n_tsebenziswano	PossConc6_BPre9_NStem	PossConc6_BPre9_NStem	en_tsebenziswano	PossConc6_NStem
e_y_i_n_zuzo	RelConc9_CopPre_NPrePre9_BPre9_NStem	RelConc6_CopPre_NPrePre9_BPre9_NStem	e_y_i_n_zuzo	RelConc6_CopPre_NPrePre9_BPre9_NStem
ma_cala	BPre6_NStem	BPre6_NStem	ma_cala	BPre6_NStem
.	Punc	Punc	.	Punc
Ng_oko_m_zekelo	AdvPre_AdvPre_BPre3_NStem	AdvPre_AdvPre_BPre3_NStem	Ng_oko_m_zekelo	AdvPre_AdvPre_BPre3_NStem
,	Punc	Punc	,	Punc
u_Mzantsi	NPrePre3_ProperName	NPrePre3_ProperName	u_Mzantsi	NPrePre3_ProperName
Afrika	ProperName	ProperName	Afrika	ProperName
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_funek_a	SC15_VRoot_VerbTerm
u_tyal_e	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	u_tyal_e	SC3_VRoot_VerbTerm
kwaye	Conj	Conj	kwaye	Conj
u_nced_e	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	u_nced_e	SC3_VRoot_VerbTerm
e_ku_sebenz_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	e_ku_sebenz_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
u_lu_hlu	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	u_lu_hlu	NPrePre11_BPre11_NStem
olu_banzi	RelConc11_RelStem	RelConc11_RelStem	olu_banzi	RelConc11_RelStem
la_ma_thuba	PossConc11_BPre6_NStem	PossConc5_BPre6_NStem	la_ma_thuba	PossConc5_BPre6_NStem
o_m_bane	PossConc6_BPre3_NStem	PossConc6_BPre3_NStem	o_m_bane	PossConc6_BPre3_NStem
o_ne_khabhoni	RelConc3_CopPre_NStem	RelConc6_AdvPre_NStem	o_ne_khabhoni	RelConc6_AdvPre_NStem
e_s_e_zantsi	RelConc9_PreLoc-s_LocPre_Adv	RelConc9_PreLoc-s_LocPre_Adv	e_s_e_zantsi	RelConc9_PreLoc-s_LocPre_Adv
o_suk_a	RelConc3_VRoot_VerbTerm	QuantConc6_VRoot_VerbTerm	o_suk_a	RelConc1a_VRoot_VerbTerm
ku_m_bane	LocPre_BPre3_NStem	LocPre_BPre3_NStem	ku_m_bane	LocPre_BPre3_NStem
wa_ma_nzi	PossConc3_BPre6_NStem	PossConc3_BPre6_NStem	wa_ma_nzi	PossConc3_BPre6_NStem
n_emi_nye	AdvPre_AdjPref4_AdjStem	AdvPre_AdjPref4_AdjStem	ne_mi_nye	AdvPre_BPre4_AdjStem
i_mi_thombo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_thombo	NPrePre4_BPre4_NStem
yo_m_bane	PossConc4_BPre3_NStem	PossConc4_BPre3_NStem	yo_m_bane	PossConc4_BPre3_NStem
e_coc_ek_il_e_yo	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf	RelConc4_VRoot_NeutExt_Perf_VerbTerm_RelSuf	e_coc_ek_il_e_yo	RelConc4_VRoot_NeutExt_Perf_VerbTerm_RelSuf
ku_ma_zantsi	LocPre_BPre6_Adv	LocPre_BPre6_Adv	ku_ma_zantsi	LocPre_BPre6_Adv
e_Afrika	PossConc6_ProperName	LocPre_ProperName	e_Af_rika	LocPre_Num_NStem
.	Punc	Punc	.	Punc
I_nani	NPrePre5_NStem	NPrePre5_NStem	I_nani	NPrePre5_NStem
le_mi_sebenzi	PossConc5_BPre4_NStem	PossConc5_BPre4_NStem	le_mi_sebenzi	PossConc5_BPre4_NStem
e_vel_is_iw_e_yo	RelConc4_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc4_VRoot_CausExt_PassExt_VerbTerm_RelSuf	e_velis_iw_e_yo	RelConc4_VRoot_PassExt_VerbTerm_RelSuf
ku_ma_nyathelo	LocPre_BPre6_NStem	LocPre_BPre6_NStem	ku_ma_nyathelo	LocPre_BPre6_NStem
ama_tsha	AdjPref6_AdjStem	AdjPref6_AdjStem	a_ma_tsha	NPrePre6_BPre6_AdjStem
o_phuhliso	PossConc6_NStem	PossConc6_NStem	o_phuhliso	RelConc6_NStem
lw_e_zo_qoqosho	PossConc11_RelConc9_PossConc8_NStem	PossConc11_RelConc8_PossConc8_NStem	lw_e_zo_qoqosho	PossConc11_RelConc6_PossConc8_NStem
ku_masipala	LocPre_NStem	LocPre_NStem	ku_masipala	LocPre_NStem
we_n_gingqi	PossConc1a_BPre9_NStem	PossConc1a_BPre9_NStem	we_n_gingqi	PossConc1a_BPre9_NStem
u_ku_quk_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_quk_a	NPrePre15_BPre15_VRoot_VerbTerm
ne_e_projekthi	AdvPre_NPrePre10_NStem	AdvPre_NPrePre10_NStem	ne_e_projekthi	AdvPre_NPrePre10_NStem
ze_kapitali	PossConc10_NStem	PossConc10_NStem	ze_kapitali	PossConc10_NStem
.	Punc	Punc	.	Punc
U_ku_bhexesh_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	U_ku_bhexesha	NPrePre15_BPre15_NStem
no_ku_qinisek_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	no_ku_qinisek_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm
u_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_xaxheba	NPrePre9_BPre9_NStem
ko_lu_ntu	PossConc15_BPre11_NStem	PossConc15_BPre11_NStem	ko_lu_ntu	PossConc15_BPre11_NStem
kw_enz_iw_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	kw_enz_iw_a	SC15_VRoot_PassExt_VerbTerm
njeng_oko	AdvPre_Dem15	AdvPre_Dem15	njeng_oko	AdvPre_Dem15
ku_bon_iw_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	ku_bon_iw_e	SC15_VRoot_PassExt_VerbTerm
ku_wiso-_m_thetho	LocPre_NStem_BPre3_NStem	LocPre_NStem_BPre3_NStem	ku_wiso__m_thetho	CopPre_NStem_VerbTerm_BPre3_NStem
olu_fanel_ek_il_e_yo	RelConc11_VRoot_NeutExt_Perf_VerbTerm_RelSuf	RelConc11_VRoot_NeutExt_Perf_VerbTerm_RelSuf	olu_fanel_ek_il_e_yo	RelConc11_VRoot_NeutExt_Perf_VerbTerm_RelSuf
ku_ya	SC15_Fut	SC15_Fut	ku_ya	SC15_Fut
ku_vel_is_a	SC15_VRoot_CausExt_VerbTerm	SC15_VRoot_CausExt_VerbTerm	ku_vel_is_a	SC15_VRoot_CausExt_VerbTerm
i_mi_ngeni	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_ngeni	NPrePre4_BPre4_NStem
kw_i_i_Komiti	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre10_BPre10_NStem	kw_i_i_Komiti	LocPre_NPrePre10_BPre10_NStem
ze_Wadi	PossConc10_NStem	PossConc10_NStem	ze_Wadi	PossConc10_NStem
e_ku_lawul_e_ni	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	e_ku_lawul_e_ni	LocPre_BPre15_VRoot_VerbTerm_LocSuf
a_ma_qela	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_qela	NPrePre6_BPre6_NStem
ne_mi_nqweno	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	ne_mi_nqweno	AdvPre_BPre4_NStem
e_nga_fan_i_yo	RelConc4_NegPre_VRoot_VerbTerm_RelSuf	RelConc4_NegPre_VRoot_VerbTerm_RelSuf	e_nga_fan_i_yo	RelConc4_NegPre_VRoot_VerbTerm_RelSuf
kw_i_i_wadi	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre10_BPre10_NStem	kw_i_i_wadi	LocPre_NPrePre10_BPre10_NStem
za_zo	PossConc10_PronStem10	PossConc10_PronStem10	za_zo	PossConc10_PronStem10
.	Punc	Punc	.	Punc
A_ma_lungu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	A_ma_lungu	NPrePre6_BPre6_NStem
e_Komiti	PossConc6_NStem	PossConc6_NStem	e_Komiti	PossConc6_NStem
ye_Wadi	PossConc9_NStem	PossConc9_NStem	ye_Wadi	PossConc9_NStem
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_funek_a	SC15_VRoot_VerbTerm
a_ku_qond_e	SC6_OC15_VRoot_VerbTerm	RelConc6_SC15_VRoot_VerbTerm	a_ku_qond_e	RelConc6_SC15_VRoot_VerbTerm
u_ku_nga_fan_i	NPrePre15_BPre15_NegPre_VRoot_VerbTerm	NPrePre15_BPre15_NegPre_VRoot_VerbTerm	u_ku_nga_fan_i	NPrePre15_BPre15_NegPre_VRoot_VerbTerm
ko_lu_ntu	PossConc15_BPre11_NStem	PossConc15_BPre11_NStem	ko_lu_ntu	PossConc15_BPre11_NStem
lwa_wo	PossConc11_PronStem6	PossConc11_PronStem6	lwa_wo	PossConc11_PronStem6
ze	AuxVStem	AuxVStem	ze	AuxVStem
a_lungis_e	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_lungis_e	SC6_VRoot_VerbTerm
i_zi_cwangciso-_qhinga	NPrePre8_BPre8_NStem_NStem	NPrePre8_BPre8_NStem_NStem	i_zi_cwangciso__qh_inga	NPrePre8_BPre8_NStem_BPre10_NStem_NStem
ezi_sebenz_a_yo	RelConc8_VRoot_VerbTerm_RelSuf	RelConc8_VRoot_VerbTerm_RelSuf	ezi_sebenz_a_yo	RelConc10_VRoot_VerbTerm_RelSuf
u_ku_qinisek_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	u_ku_qinisek_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm
u_quko	NPrePre11_NStem	NPrePre11_NStem	u_quko	NPrePre11_NStem
lwa_ma_lungu	PossConc11_BPre6_NStem	PossConc11_BPre6_NStem	lwa_ma_lungu	PossConc11_BPre6_NStem
o_nke	QuantConc6_QuantStem	QuantConc6_QuantStem	o_nke	QuantConc6_QuantStem
e_e_wadi	PossConc6_NPrePre10_NStem	PossConc6_NPrePre10_NStem	e_e_wadi	PossConc6_NPrePre10_NStem
za_wo	PossConc10_PronStem6	PossConc10_PronStem3	za_wo	PossConc10_PronStem3
.	Punc	Punc	.	Punc
E_ku_gay_e_ni	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	E_ku_gaye_ni	LocPre_BPre15_NStem_LocSuf
u_lu_ntu	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	u_lu_ntu	NPrePre11_BPre11_NStem
ukuba	Conj	Conj	u_kuba	SC15_Conj
lu_xhas_e	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	lu_xhas_e	SC11_VRoot_VerbTerm
i_si_cwangciso	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_cwangciso	NPrePre7_BPre7_NStem
,	Punc	Punc	,	Punc
no_ku_phononong_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm	AdvPre_BPre15_VRoot_PassExt_VerbTerm	no_ku_phononong_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm
kwe_futhe	PossConc15_NStem	PossConc15_NStem	kwe_futh_e	PossConc15_VRoot_VerbTerm
la_s_e_ku_hlal_e_ni	PossConc5_PreLoc-s_LocPre_BPre15_VRoot_VerbTerm_LocSuf	PossConc5_PreLoc-s_LocPre_BPre15_VRoot_VerbTerm_LocSuf	la_s_e_ku_hlal_e_ni	PossConc5_PreLoc-s_LocPre_BPre15_VRoot_VerbTerm_LocSuf
e_ku_nciph_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	e_ku_nciph_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
u_bu_hlwempu	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	u_bu_hlwempu	NPrePre14_BPre14_NStem
no_ku_nga_lingan_i	AdvPre_BPre15_NegPre_VRoot_VerbTerm	AdvPre_BPre15_NegPre_VRoot_VerbTerm	no_ku_nga_lingan_i	AdvPre_BPre15_NegPre_VRoot_VerbTerm
ngo_tyalo-_mali	AdvPre_NStem_NStem	AdvPre_NStem_NStem	ngo_tyalo__mali	AdvPre_VRoot_BPre10_NStem
ne_n_gqesho	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	ne_n_gqesho	AdvPre_BPre9_NStem
.	Punc	Punc	.	Punc
I_in_tlanganiso	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	I_in_tlanganiso	NPrePre10_BPre10_NStem
zo_lu_ntu	PossConc10_BPre11_NStem	PossConc10_BPre11_NStem	zo_lu_ntu	PossConc10_BPre11_NStem
jikelele	Adv	Adv	jikelel_e	VRoot_VerbTerm
zi_banj_w_a	SC10_VRoot_PassExt_VerbTerm	SC10_VRoot_PassExt_VerbTerm	zi_banj_w_a	SC10_VRoot_PassExt_VerbTerm
e_m_va	LocPre_BPre3_NStem	LocPre_BPre3_NStem	e_m_va	LocPre_BPre3_NStem
kwe_n_tlanganiso	PossConc15_BPre9_NStem	PossConc15_BPre9_NStem	kwe_n_tlanganiso	PossConc15_BPre9_NStem
nga_nye	AdvPre_EnumStem	AdvPre_EnumStem	nga_nye	AdvPre_EnumStem
ye_bhunga	PossConc9_NStem	PossConc9_NStem	ye_bhunga	PossConc9_NStem
u_kw_az_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	u_kw_az_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm
a_ba_hlali	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	aba_hlali	AdjPref2_NStem
.	Punc	Punc	.	Punc
U_kw_enz_iw_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	U_kw_enz_iw_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
kwe_si_cwangciso	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	kwe_si_cwangciso	PossConc15_BPre7_NStem
-	Punc	Punc	_	AdvPre_NPrePre9
I_komiti	NPrePre9_NStem	NPrePre9_NStem	I_komiti	NPrePre9_NStem
ye_Wadi	PossConc9_NStem	PossConc9_NStem	ye_Wadi	PossConc9_NStem
i_sebenz_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	i_sebenz_a	SC9_VRoot_VerbTerm
ngo_ku_sondel_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	ng_oku_sondela	AdvPre_RelConc15_NStem
kw_i_lungu	LocPre_NPrePre5_NStem	LocPre_NPrePre5_NStem	kw_i_lungu	LocPre_NPrePre5_NStem
le_bhunga	PossConc5_NStem	PossConc5_NStem	le_bhunga	PossConc5_NStem
ukuze	Conj	Conj	u_kuze	NPrePre1a_NStem
ku_chong_w_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	ku_chong_w_e	SC15_VRoot_PassExt_VerbTerm
i_zin_to	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zin_to	NPrePre10_BPre10_NStem
ezi_balulek_il_e_yo	RelConc10_VRoot_Perf_VerbTerm_RelSuf	RelConc10_VRoot_Perf_VerbTerm_RelSuf	ezi_balulek_il_e_yo	RelConc10_VRoot_Perf_VerbTerm_RelSuf
ngo_ku_shiy_an_a	AdvPre_BPre15_VRoot_RecipExt_VerbTerm	AdvPre_BPre15_VRoot_RecipExt_VerbTerm	ngo_ku_shiy_an_a	AdvPre_BPre15_VRoot_RecipExt_VerbTerm
kwa_zo	PossConc15_PronStem10	PossConc15_PronStem10	kwa_zo	PossConc15_PronStem10
ka_na_njalo	AdvPre_AdvPre_Adv	AdvPre_AdvPre_Adv	kananjalo	Adv
ku_qinisek_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	ku_qinisek_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm
ukuba	Conj	Conj	u_kuba	NPrePre11_Conj
ezo	Dem8	Dem10	ezo	Dem10
zin_to	BPre10_NStem	BPre10_NStem	zin_to	BPre10_NStem
zi_phambili	RelConc10_Adv	SC10_Adv	zi_phambili	SC10_Adv
zi_bandakany_iw_e	SC15_VRoot_PassExt_VerbTerm	SC10_VRoot_PassExt_VerbTerm	zi_bandakany_iw_e	SC10_VRoot_PassExt_VerbTerm
kw_i_zi_ndululo	LocPre_NPrePre8_BPre8_NStem	LocPre_NPrePre8_BPre8_NStem	kw_i_zi_ndululo	LocPre_NPrePre8_BPre8_NStem
zo_hlahlo	PossConc8_NStem	PossConc10_NStem	zo_hlahlo	PossConc10_NStem
lw_abiwo-_mali	BPre11_NStem_NStem	BPre11_NStem_NStem	lw_ab_iwo__mali	BPre11_BPre11_NStem_BPre10_NStem
na_kw_i_zi_cwangciso	AdvPre_LocPre_NPrePre8_BPre8_NStem	AdvPre_LocPre_NPrePre8_BPre8_NStem	na_kw_i_zi_cwangciso	AdvPre_LocPre_NPrePre8_BPre8_NStem
ze_e_projekthi	PossConc10_NPrePre10_NStem	PossConc10_NPrePre10_NStem	ze_e_projekthi	PossConc10_NPrePre10_NStem
.	Punc	Punc	.	Punc
U_Rhulumente	NPrePre1a_NStem	NPrePre1a_NStem	U_Rhulumente	NPrePre1a_NStem
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_funek_a	SC15_VRoot_VerbTerm
a_be	CopPre_Cop	CopPre_Cop	a_be	CopPre_Cop
ne_n_tumekelelo	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	ne_ntumekelelo	AdvPre_NStem
yo_ku_khangel_a	PossConc9_BPre15_Intrans_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	yo_ku_khangel_a	PossConc9_BPre15_VRoot_VerbTerm
e_ma_zi_jong_w_e	RelConc10_ImpPre_OC10_VRoot_PassExt_VerbTerm	RelConc9_ImpPre_OC10_VRoot_PassExt_VerbTerm	e_ma_zi_jong_w_e	RelConc9_ImpPre_OC10_VRoot_PassExt_VerbTerm
ku_qal_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_qal_a	SC15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
I_khabinethi	NPrePre9_NStem	NPrePre9_NStem	I_khab_i_nethi	NPrePre9_VRoot_NPrePre9_NStem
na_ma_gosa	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	na_ma_gosa	AdvPre_BPre6_NStem
ka_rhulumente	PossKA_NStem	PossKA_NStem	ka_rhulumente	PossKA_NStem
a_phezulu	RelConc6_Adv	RelConc6_Adv	a_phezulu	RelConc6_Adv
ku_mele	SC15_AuxVStem	SC15_AuxVStem	ku_mel_e	SC15_VRoot_VerbTerm
ba_jolis_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_jolis_e	SC2_VRoot_VerbTerm
i_n_gqalelo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_gqalelo	NPrePre9_BPre9_NStem
ya_wo	PossConc9_PronStem3	PossConc9_PronStem6	ya_wo	PossConc9_PronStem6
kw_i_zin_to	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre10_BPre10_NStem	kw_i_zin_to	LocPre_NPrePre10_BPre10_NStem
e_ma_zi_jong_w_e	RelConc10_ImpPre_OC10_VRoot_PassExt_VerbTerm	RelConc9_ImpPre_OC10_VRoot_PassExt_VerbTerm	e_ma_zi_jong_w_e	RelConc9_ImpPre_OC10_VRoot_PassExt_VerbTerm
ku_qal_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_qal_a	SC15_VRoot_VerbTerm
ezi_mbalwa	RelConc10_RelStem	RelConc10_RelStem	ezi_mbalwa	RelConc10_RelStem
ng_okwe_si_cwangciso-_qhinga	AdvPre_AdvPre_BPre7_NStem_NStem	AdvPre_AdvPre_BPre7_NStem_NStem	ng_okwe_si_cwangciso__qh_inga	AdvPre_AdvPre_BPre7_NStem_VerbTerm_NStem_VerbTerm
.	Punc	Punc	.	Punc
Esi	Dem7	Dem7	Esi	Dem7
si_cwangciso	BPre7_NStem	BPre7_NStem	si_cwangciso	BPre7_NStem
si_bonelel_a	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	si_bonelel_a	SC7_VRoot_VerbTerm
ngo_bu_me	AdvPre_BPre14_NStem	AdvPre_BPre14_NStem	ngo_bu_me	AdvPre_BPre14_NStem
be_si_cwangciso-_qhinga	PossConc14_BPre7_NStem_NStem	PossConc14_BPre7_NStem_NStem	be_si_cwangciso__qh_inga	PossConc14_BPre7_NStem_LocPre_NStem_NStem
obu_njalo	RelConc14_Adv	RelConc14_Adv	obu_njalo	RelConc14_Adv
.	Punc	Punc	.	Punc
Si_chong_a	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	Si_chong_a	SC7_VRoot_VerbTerm
i_zin_to	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zin_to	NPrePre10_BPre10_NStem
e_ma_zi_jong_w_e	RelConc10_ImpPre_OC10_VRoot_PassExt_VerbTerm	RelConc9_ImpPre_OC10_VRoot_PassExt_VerbTerm	e_ma_zi_jong_w_e	RelConc9_ImpPre_OC10_VRoot_PassExt_VerbTerm
ku_qal_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_qal_a	SC15_VRoot_VerbTerm
ezi_kw_i_nqanaba	RelConc10_LocPre_NPrePre9_NStem	RelConc10_LocPre_NPrePre9_NStem	ezi_kw_i_nqanaba	RelConc10_LocPre_NPrePre9_NStem
eli_phezulu	RelConc5_Adv	RelConc5_Adv	eli_phezulu	RelConc5_Adv
,	Punc	Punc	,	Punc
kw_ezi_nye	PossConc15_AdjPref8_AdjStem	LocPre_AdjPref8_AdjStem	kw_ezi_nye	LocPre_AdjPref8_AdjStem
i_in_gingqi	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_gingqi	NPrePre10_BPre10_NStem
,	Punc	Punc	,	Punc
kunye	Conj	Conj	kunye	Conj
no_landelelwano	AdvPre_NStem	AdvPre_NStem	no_landelelwano	AdvPre_NStem
olu_lo_dwa	RelConc11_QuantConc11_QuantStem	RelConc11_QuantConc11_QuantStem	olu_lo_dwa	RelConc11_QuantConc11_QuantStem
.	Punc	Punc	.	Punc
Ng_oko_m_zekelo	AdvPre_AdvPre_BPre3_NStem	AdvPre_AdvPre_BPre3_NStem	Ng_oko_m_zekelo	AdvPre_AdvPre_BPre3_NStem
,	Punc	Punc	,	Punc
si_qaqamb_is_a	SC7_VRoot_CausExt_VerbTerm	SC7_VRoot_CausExt_VerbTerm	si_qaqamb_is_a	SC7_VRoot_CausExt_VerbTerm
i_m_funo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_m_funo	NPrePre9_BPre9_NStem
yo_ku_nyus_a	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	yo_ku_nyus_a	PossConc9_BPre15_VRoot_VerbTerm
u_lingano	NPrePre11_NStem	NPrePre11_NStem	u_lingano	NPrePre11_NStem
kw_i_i_kholeji	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre10_BPre10_NStem	kw_i_i_kholeji	LocPre_NPrePre10_BPre10_NStem
ze_FET	PossConc10_Abbr	PossConc10_Abbr	ze_FET	PossConc10_Abbr
phambi	Adv	Adv	phambi	Adv
ko_kw_and_is_a	PossConc15_BPre15_VRoot_CausExt_VerbTerm	PossConc15_BPre15_VRoot_CausExt_VerbTerm	ko_kw_and_is_a	PossConc15_BPre15_VRoot_CausExt_VerbTerm
u_m_thamo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_thamo	NPrePre3_BPre3_NStem
ngo_ku_khawulez_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	ngo_ku_khawulez_a	AdvPre_BPre15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
U_ku_phumez_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	U_ku_phumez_a	NPrePre15_BPre15_VRoot_VerbTerm
esi	Dem7	Dem7	esi	Dem7
si_cwangciso	BPre7_NStem	BPre7_NStem	si_cwangciso	BPre7_NStem
ku_ya	SC15_Fut	SC15_Fut	ku_ya	SC15_Fut
ku_fun_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_fun_a	SC15_VRoot_VerbTerm
i_zi_gqibo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	i_zi_gqibo	NPrePre8_BPre8_NStem
ezi_qatha	RelConc8_RelStem	RelConc8_NStem	ezi_qath_a	RelConc8_VRoot_VerbTerm
,	Punc	Punc	,	Punc
n_ezi_no_kuba	AdvPre_RelConc8_AdvPre_Conj	AdvPre_RelConc8_CopPre_Conj	n_ezi_no_kuba	AdvPre_RelConc8_CopPre_Conj
z_ezi_nga_dum_a_nga	CopPre_RelConc8_NegPre_VRoot_VerbTerm_NegPre	CopPre_RelConc10_NegPre_VRoot_VerbTerm_NegPre	ze_zi_ngadumanga	PossConc10_BPre8_NStem
.	Punc	Punc	.	Punc
I_li_zwe	NPrePre5_BPre5_NStem	NPrePre5_BPre5_NStem	I_li_zwe	NPrePre5_BPre5_NStem
ku_mele	SC15_AuxVStem	SC15_AuxVStem	ku_mel_e	SC15_VRoot_VerbTerm
li_fun_e	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	li_fun_e	SC5_VRoot_VerbTerm
u_ku_phucul_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_phucul_a	NPrePre15_BPre15_VRoot_VerbTerm
ng_oku_qhubek_ek_a_yo	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm_RelSuf	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm_RelSuf	ng_oku_qhubek_ek_a_yo	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm_RelSuf
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm
