morphemes	target	prediction	target_canon	prediction_canon
na_ma_kontraga_eni	AdvPre_BPre6_NStem_LocSuf	AdvPre_BPre6_NStem_LocSuf	AdvPre_BPre6_NStem_LocSuf	AdvPre_BPre6_NStem_LocSuf
na_urhulumende	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem
wa_i_n_ndawo	PossConc1_NPrePre9_BPre9_NStem	PossConc1_NPrePre9_BPre9_NStem	PossConc1_NPrePre9_BPre9_NStem	PossConc1_NPrePre9_BPre9_NStem
ukuze	Conj	Conj	Conj	Conj
ba_hlel_e	SC2_Intrans_VerbTerm	SC2_Intrans_VerbTerm	SC2_Intrans_VerbTerm	SC2_Intrans_VerbTerm
ezi_nye	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem
i_in_setjenziswa	NPrePre8_NPre8_NStem	NPrePre8_NPre8_NStem	NPrePre8_NPre8_NStem	NPrePre8_NPre8_NStem
ezi_ngeziwe_ko	RelConc8_NStem_RelSuf	RelConc10_NStem_RelSuf	RelConc8_NStem_RelSuf	RelConc8_AdvPre_NStem_RelSuf
.	Punc	Punc	Punc	Punc
a_ma_qhinga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
mi_tlamo	BPre4_NStem	BPre4_NStem	BPre4_NStem	BPre4_NStem
e_u_ku_funek_a	LocPre_NPrePre15_BPre15_VRoot_VerbTerm	LocPre_NPrePre15_BPre15_VRoot_VerbTerm	LocPre_NPrePre15_BPre15_VRoot_VerbTerm	LocPre_BPre15_VRoot_NeutExt_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
ku_setjenzwe	BPre15_NStem	BPre15_NStem	BPre15_NStem	BPre15_NStem
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9
u_ku_phumelel_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm
u_m_nqopho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
.	Punc	Punc	Punc	Punc
e_u_mu_sebenzi_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf
o_landela_ko	RelConc3_NStem_RelSuf	RelConc3_NStem_RelSuf	RelConc3_NStem_RelSuf	RelConc3_VRoot_VerbTerm_RelSuf
a_ma_qhinga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_ya_khonj_w_a	SC6_Pres_VRoot_PassExt_VerbTerm	SC6_Pres_VRoot_PassExt_VerbTerm	SC6_Pres_VRoot_PassExt_VerbTerm	SC6_Pres_VRoot_PassExt_VerbTerm
u_ku_enz_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
kwak_hel_w_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_ApplExt_PassExt_VerbTerm
phezu	Adv	Adv	Adv	Adv
kwa_ma_kghono	PossConc15_BPre15_NStem	PossConc15_BPre15_NStem	PossConc15_BPre15_NStem	PossConc15_BPre6_NStem
begodu	Conj	Conj	Conj	Conj
ku_pheliswe	BPre15_NStem	BPre15_NStem	BPre15_NStem	BPre15_NStem
u_bu_thakathaka	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem
.	Punc	Punc	Punc	Punc
u_mu_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
o_landel_a_ko	SC3_VRoot_VerbTerm_RelSuf	RelConc3_VRoot_VerbTerm_RelSuf	SC3_VRoot_VerbTerm_RelSuf	RelConc3_VRoot_VerbTerm_RelSuf
u_ragelisa	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
phambili	Adv	Adv	Adv	Adv
i_gadangweli	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem
begodu	Conj	Conj	Conj	Conj
u_khomba	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
a_ma_phrojekthi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
na_i_mi_sebenzi	AdvPre_NPrePre4_BPre4_NStem	AdvPre_NPrePre4_BPre4_NStem	AdvPre_NPrePre4_BPre4_NStem	AdvPre_NPrePre4_BPre4_NStem
e_ku_fuz_e	RelConc4_OC15_VRoot_VerbTerm	RelConc4_OC15_VRoot_VerbTerm	RelConc4_OC15_VRoot_VerbTerm	RelConc4_OC15_VRoot_VerbTerm
i_sungulwe	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem	SC4_VRoot_PassExt_VerbTerm
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
ngqhinga	NStem	NStem	NStem	NStem
eli_nye	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem
na_eli_nye	AdvPre_AdjPref5_AdjStem	AdvPre_AdjPref5_AdjStem	AdvPre_AdjPref5_AdjStem	AdvPre_AdjPref5_AdjStem
.	Punc	Punc	Punc	Punc
u_ku_cocisana	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem
nga_i_mi_raro	AdvPre_NPre4_BPre4_NStem	AdvPre_NPrePre4_BPre4_NStem	AdvPre_NPre4_BPre4_NStem	AdvPre_NPrePre4_BPre4_NStem
begodu	Conj	Conj	Conj	Conj
na_abel_an_e	AdvPre_VRoot_RecipExt_VerbTerm	AdvPre_VRoot_RecipExt_VerbTerm	AdvPre_VRoot_RecipExt_VerbTerm	AdvPre_NStem
i_mi_bono	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
nge_e_n_dlela	AdvPre_LocPre_BPre3_NStem	AdvPre_LocPre_BPre3_NStem	AdvPre_LocPre_BPre3_NStem	AdvPre_LocPre_BPre3_NStem
i_in_kambisolawulo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre4_NStem
zi_nga_phumelel_a	SC10_AdvPre_VRoot_VerbTerm	SC10_AdvPre_VRoot_VerbTerm	SC10_AdvPre_VRoot_VerbTerm	Pres_Pot_NStem
ngcono	NStem	NStem	NStem	NStem
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9
.	Punc	Punc	Punc	Punc
dlul_is_el_a	VRoot_CausExt_ApplExt_VerbTerm	VRoot_CausExt_ApplExt_VerbTerm	VRoot_CausExt_ApplExt_VerbTerm	VRoot_CausExt_ApplExt_VerbTerm
e_mibuzo_eni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf
e_phakanyisiwe	RelConc4_NStem	LocPre_NStem	RelConc4_NStem	RelConc9_VRoot_PassExt_VerbTerm
e_thebuli_ini	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf
eli_s_e_khasi_ini	RelConc5_PreLoc-s_LocPre_NStem_LocSuf	RelConc5_PreLoc-s_LocPre_NStem_LocSuf	RelConc5_PreLoc-s_LocPre_NStem_LocSuf	RelConc5_PreLoc-s_LocPre_NStem_LocSuf
la_ma_90	PossConc5_BPre6_Num	PossConc5_BPre6_Num	PossConc5_BPre6_Num	PossConc5_BPre6_Num
eli_ngezelel_a	RelConc5_VRoot_VerbTerm	RelConc5_VRoot_VerbTerm	RelConc5_VRoot_VerbTerm	RelConc5_VRoot_VerbTerm
i_mi_bono	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_nikel_w_e	RelConc4_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm	RelConc4_VRoot_ApplExt_PassExt_VerbTerm
ba_hlanganyeli	BPre2_NStem	PossConc1a_NStem	BPre2_NStem	PossConc1a_NStem
.	Punc	Punc	Punc	Punc
u_mu_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
ka_rhulumende	PossConc15_NStem	PossKA_NStem	PossConc15_NStem	PossConc4_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem
o_hleliw_ek_o	SC3_VRoot_NeutExt_VerbTerm	RelConc3_VRoot_NeutExt_VerbTerm	SC3_VRoot_NeutExt_VerbTerm	RelConc3_NStem
,	Punc	Punc	Punc	Punc
we_1997	PossConc3_Num	PossConc1_Num	PossConc3_Num	PossConc1_LocPre_Num
u_nik_el_a	SC3_VRoot_ApplExt_VerbTerm	SC3_VRoot_ApplExt_VerbTerm	SC3_VRoot_ApplExt_VerbTerm	SC3_VRoot_ApplExt_VerbTerm
i_lemukiso	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem
e_hlangano_eni	LocPre_NStem_LocSuf	RelConc9_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf
ka_zweloke	AdvPre_NStem	PossKA_NStem	AdvPre_NStem	PossKA_NStem
e_jam_el_a	RelConc9_VRoot_ApplExt_VerbTerm	RelConc9_VRoot_ApplExt_VerbTerm	RelConc9_VRoot_ApplExt_VerbTerm	RelConc4_VRoot_ApplExt_VerbTerm
a_bo_masipala	NPrePre2a_BPre2a_NStem	NPrePre2a_BPre2a_NStem	NPrePre2a_BPre2a_NStem	RelConc2a_NStem
aba_nengi	AdjPref2_AdjStem	AdjPref2_AdjStem	AdjPref2_AdjStem	AdjPref2_AdjStem
esi_funda_eni	RelConc7_NStem_LocSuf	RelConc8_NStem_LocSuf	RelConc7_NStem_LocSuf	RelConc8_NStem_LocSuf
.	Punc	Punc	Punc	Punc
i_hlangano	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem
ka_rhulumende	PossConc15_NStem	PossKA_NStem	PossConc15_NStem	PossConc4_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem
ye_sewula	PossConc4_NStem	PossConc4_NStem	PossConc4_NStem	PossConc4_NStem
Afrika	ProperName	ProperName	ProperName	NStem
(	Punc	Punc	Punc	Punc
SALGA	Abbr	Abbr	Abbr	PossConc1a_NStem
)	Punc	Punc	Punc	Punc
yi_hlangano	CopPre_NStem	CopPre_NStem	CopPre_NStem	CopPre_NStem
eli_muk_is_a	RelConc5_VRoot_CausExt_VerbTerm	RelConc5_VRoot_CausExt_VerbTerm	RelConc5_VRoot_CausExt_VerbTerm	RelConc5_VRoot_CausExt_VerbTerm
nga_ku_semthethweni	AdvPre_BPre15_NStem	AdvPre_BPre15_NStem	AdvPre_BPre15_NStem	AdvPre_BPre15_NStem
mayelana	NStem	NStem	NStem	NStem
no_rhulumende	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem
.	Punc	Punc	Punc	Punc
i_PMS	NPrePre9_Abbr	NPrePre9_Abbr	NPrePre9_Abbr	NPrePre9_Abbr
i_jam_el_e	SC9_VRoot_ApplExt_VerbTerm	SC9_VRoot_ApplExt_VerbTerm	SC9_VRoot_ApplExt_VerbTerm	SC9_VRoot_ApplExt_VerbTerm
i_in_ghonghoyilo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem
za_ma_lungayo	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem
.	Punc	Punc	Punc	Punc
a_ba_hlanganyeli	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem
ba_phendul_a	SC2_Intrans_VerbTerm	SC2_Intrans_VerbTerm	SC2_Intrans_VerbTerm	BPre2_NStem
i_mi_buzo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_nga_phasi	LocPre_AdvPre_Adv	LocPre_AdvPre_Adv	LocPre_AdvPre_Adv	LocPre_AdvPre_Adv
nge_e_n_qhema	AdvPre_LocPre_NPrePre8_NStem	AdvPre_LocPre_NPrePre8_NStem	AdvPre_LocPre_NPrePre8_NStem	AdvPre_LocPre_NPrePre8_NStem
za_ma_lunga	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem
ama_thathu	AdjPref6_AdjStem	AdjPref6_AdjStem	AdjPref6_AdjStem	AdjPref6_AdjStem
i_mi_zuzu	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_mbalwa	RelConc4_RelStem	RelConc4_RelStem	RelConc4_RelStem	RelConc4_RelStem
be_s_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm
ba_abel_an_a	SC2_VRoot_RecipExt_VerbTerm	SC2_VRoot_RecipExt_VerbTerm	SC2_VRoot_RecipExt_VerbTerm	SC2_VRoot_ApplExt_RecipExt_VerbTerm
i_im_pendulo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
e_u_mu_hlangano_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf
wa_ma_lunga	PossConc1a_BPre6_NStem	PossConc1a_BPre6_NStem	PossConc1a_BPre6_NStem	PossConc1a_BPre6_NStem
wo_ke	QuantConc1_QuantStem	QuantConc1_QuantStem	QuantConc1_QuantStem	QuantConc1_QuantStem
.	Punc	Punc	Punc	Punc
ngiyiphi	Interrog	Interrog	Interrog	Interrog
i_mi_raro	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_ku_fuz_e	RelConc4_OC15_VRoot_VerbTerm	RelConc4_OC15_VRoot_VerbTerm	RelConc4_OC15_VRoot_VerbTerm	RelConc4_OC15_VRoot_VerbTerm
i_thintwe	NPrePre4_NStem	NPrePre9_NStem	NPrePre4_NStem	BPre9_NStem
/	Punc	Punc	Punc	Punc
i_sonjululwe	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem
yi_bhajedi	CopPre_NStem	CopPre_NStem	CopPre_NStem	CopPre_NStem
?	Punc	Punc	Punc	Punc
ku_qakath_ek_ile	SC15_VRoot_NeutExt_Perf	SC15_VRoot_NeutExt_Perf	SC15_VRoot_NeutExt_Perf	SC15_VRoot_NeutExt_Perf
bo_nyana	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
a_ba_ntu	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem
ba_vez_e	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm
i_mi_bono	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_bo	PossConc9_PronStem2	PossConc9_PronStem2	PossConc9_PronStem2	PossConc9_PronStem2
begodu	Conj	Conj	Conj	Conj
ba_fak_e	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm
i_si_ndla	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
,	Punc	Punc	Punc	Punc
li_nani_ana	BPre5_NStem_DimSuf	BPre5_NStem_DimSuf	BPre5_NStem_DimSuf	BPre5_NStem_DimSuf
emi_nye	AdjPref4_AdjStem	AdjPref4_AdjStem	AdjPref4_AdjStem	AdjPref4_AdjStem
i_mi_bono	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
i_nga_bonakal_a	SC9_AdvPre_VRoot_VerbTerm	SC9_Pot_VRoot_VerbTerm	SC9_AdvPre_VRoot_VerbTerm	SC9_AdvPre_VRoot_VerbTerm
i_nga	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	BPre9_NStem
ayi_ka_qakatheki	NegPre_AdvPre_NStem	NegPre_AdvPre_NStem	NegPre_AdvPre_NStem	NegPre_AdvPre_VRoot_VerbTerm
,	Punc	Punc	Punc	Punc
kodwana	Conj	Conj	Conj	Conj
i_nga_kw_azi	NPrePre9_AdvPre_BPre15_NStem	NPrePre9_AdvPre_BPre15_NStem	NPrePre9_AdvPre_BPre15_NStem	NPrePre9_AdvPre_BPre15_NStem
u_ku_enz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
a_ba_ntu	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem
be_zw_isis_e	PossConc2_VRoot_IntensExt_VerbTerm	SC2_VRoot_IntensExt_VerbTerm	PossConc2_VRoot_IntensExt_VerbTerm	PossConc2_VRoot_IntensExt_VerbTerm
ngcono	Adv	NStem	Adv	NStem
begodu	Conj	Conj	Conj	Conj
lokhu	Dem15_Pos1		Dem15_Pos1	
ba_ku_thath_e	SC2_OC15_Intrans_VerbTerm	PossConc2_OC15_VRoot_VerbTerm	SC2_OC15_Intrans_VerbTerm	PossConc2_BPre15_VRoot_VerbTerm
njenga_umsebenzi	AdvPre_NStem	AdvPre_Adv	AdvPre_NStem	AdvPre_NStem
o_wu_enz_iw_e	RelConc1_OC3_VRoot_PassExt_VerbTerm	RelConc3_OC3_VRoot_PassExt_VerbTerm	RelConc1_OC3_VRoot_PassExt_VerbTerm	RelConc3_OC3_VRoot_PassExt_VerbTerm
ngi_bo	CopPre_PronStem2	AdvPre_PronStem2	CopPre_PronStem2	AdvPre_PronStem2
.	Punc	Punc	Punc	Punc
i_PMS	NPrePre9_Abbr	NPrePre9_Abbr	NPrePre9_Abbr	NPrePre9_Abbr
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	SC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm
i_fak_e	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
hlangan_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	NStem_DimSuf
i_in_daba	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
ezi_khonjiw_e	RelConc10_Intrans_VerbTerm	RelConc8_Intrans_VerbTerm	RelConc10_Intrans_VerbTerm	RelConc8_NStem
yi_khansela	CopPre_NStem	CopPre_NStem	CopPre_NStem	CopPre_NStem
njengobana	Conj	Conj	Conj	Conj
li_hloban_a	BPre5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	BPre5_VRoot_VerbTerm	BPre5_NStem
bu_nqoph_a	SC14_Intrans_VerbTerm	CopPre_Intrans_VerbTerm	SC14_Intrans_VerbTerm	CopPre_Intrans_VerbTerm
na_ma_KPA	AdvPre_BPre6_Abbr	AdvPre_BPre6_Abbr	AdvPre_BPre6_Abbr	AdvPre_BPre6_NStem
wa_bo_masipala	PossConc6_BPre2a_NStem	PossConc1a_BPre2_NStem	PossConc6_BPre2a_NStem	PossConc1a_BPre2_NStem
ba_bo	PossConc2a_PronStem2	PossConc2_PronStem2	PossConc2a_PronStem2	PossConc2_PronStem2
.	Punc	Punc	Punc	Punc
a_ma_KPI	NPrePre6_BPre6_Abbr	NPrePre6_BPre6_Abbr	NPrePre6_BPre6_Abbr	NPrePre6_BPre6_Abbr
a_landel_a_ko	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_VRoot_VerbTerm_RelSuf
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	SC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm
a_b_e	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm
yi_ngcenye	CopPre_NStem	CopPre_NStem	CopPre_NStem	CopPre_NStem
ye_PMS	PossConc4_Abbr	PossConc4_Abbr	PossConc4_Abbr	PossConc4_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
omu_nye	AdjPref1_AdjStem	AdjPref1_AdjStem	AdjPref1_AdjStem	AdjPref1_AdjStem
na_omu_nye	AdvPre_AdjPref1_AdjStem	AdvPre_AdjPref1_AdjStem	AdvPre_AdjPref1_AdjStem	AdvPre_AdjPref1_AdjStem
nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem
ya_kobana	PossConc9_Conj	PossConc9_Conj	PossConc9_Conj	PossConc9_LocPre_NStem
bu_enz_ek_a	SC14_VRoot_NeutExt_VerbTerm	SC14_VRoot_NeutExt_VerbTerm	SC14_VRoot_NeutExt_VerbTerm	SC2_VRoot_NeutExt_VerbTerm
ku_ye	PossConc1_PronStem1	LocPre_PronStem9	PossConc1_PronStem1	LocPre_NStem
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
loyo	Dem3_Pos2		Dem3_Pos2	
.	Punc	Punc	Punc	Punc
lezi	Dem10_Pos1		Dem10_Pos1	
zi_in_komba	BPre10_BPre10_NStem	BPre10_BPre10_NStem	BPre10_BPre10_NStem	BPre10_BPre10_NStem
ezi_khutjhw_a	RelConc4_Intrans_VerbTerm	RelConc4_Intrans_VerbTerm	RelConc4_Intrans_VerbTerm	RelConc4_Intrans_VerbTerm
ngu_ngqoqgotjhe	CopPre_NStem	CopPre_NStem	CopPre_NStem	CopPre_NStem
nga_mva	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
ko_ku_bonisan_a	PossConc15_SC15_VRoot_VerbTerm	PossConc15_SC15_VRoot_VerbTerm	PossConc15_SC15_VRoot_VerbTerm	PossConc15_BPre15_NStem
na_u_MEC	AdvPre_NPre1a_Abbr	AdvPre_NPrePre1a_Abbr	AdvPre_NPre1a_Abbr	AdvPre_NPre3_NStem
wa_i_si_funda	PossConc1a_NPrePre7_BPre7_NStem	PossConc1_NPrePre7_BPre7_NStem	PossConc1a_NPrePre7_BPre7_NStem	PossConc1_NPrePre7_BPre7_NStem
mayelana	NStem	NStem	NStem	NStem
no_rhulumende	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem
wa_i_li_khaya	PossConc1a_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc1a_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem
na_i_SALGA	AdvPre_NPre1_Abbr	AdvPre_NPre5_Abbr	AdvPre_NPre1_Abbr	AdvPre_NStem
.	Punc	Punc	Punc	Punc
kodwana	Conj	Conj	Conj	Conj
,	Punc	Punc	Punc	Punc
ku_qakath_ek_ile	SC15_VRoot_NeutExt_Perf	SC15_VRoot_NeutExt_Perf	SC15_VRoot_NeutExt_Perf	SC15_VRoot_NeutExt_Perf
u_ku_khumbula	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
u_ku_hlukana	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem
ku_buy_e	OC15_VRoot_VerbTerm	OC15_VRoot_VerbTerm	OC15_VRoot_VerbTerm	OC15_VRoot_VerbTerm
ku_dinge	BPre15_NStem	BPre15_NStem	BPre15_NStem	OC15_VRoot_VerbTerm
u_ku_bon_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
ezi_nto_ini	RelConc8_NStem_LocSuf	RelConc8_NStem_LocSuf	RelConc8_NStem_LocSuf	RelConc8_BPre10_NStem_LocSuf
ezi_hlob_an_a	RelConc10_VRoot_VerbExt_VerbTerm	RelConc8_VRoot_RecipExt_VerbTerm	RelConc10_VRoot_VerbExt_VerbTerm	RelConc8_Intrans_VerbTerm
na_mandla	AdvPre_RelStem	AdvPre_RelStem	AdvPre_RelStem	AdvPre_RelStem
ne_e_n_tlabagelo	AdvPre_LocPre_BPre9_NStem	AdvPre_LocPre_BPre9_NStem	AdvPre_LocPre_BPre9_NStem	AdvPre_LocPre_BPre9_NStem
.	Punc	Punc	Punc	Punc
oku_nengi	AdjPref15_AdjStem	AdjPref15_AdjStem	AdjPref15_AdjStem	AdjPref15_AdjStem
kwa_lokhu	PossConc15_Dem15_Pos1	PossConc15	PossConc15_Dem15_Pos1	PossConc15
ku_mel_e	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
