morphemes	target	prediction	target_canon	prediction_canon
bu_tsakatsaka	BPre14_NStem	NStem_NStem	BPre14_NStem	Punc_Punc
.	Punc	Punc	Punc	Punc
u_mu_sebenti	NPrePre3_BPre3_NStem	NStem_NStem_NStem	NPrePre3_BPre3_NStem	NStem_NStem_NStem
lo_landzel_a_ko	RelConc3_VRoot_VerbTerm_LocSuf	NStem_NStem_NStem_NStem	RelConc3_VRoot_VerbTerm_LocSuf	NStem_NStem_NStem_NStem
u_tsatsa	BPre3_NStem	NStem_NStem	BPre3_NStem	NStem_NStem_NStem
lesi_nyatselo	PossConc7_NStem	NStem_NStem	PossConc7_NStem	NStem_NStem
u_siyise	NPrePre1a_NStem	NStem_NStem	NPrePre1a_NStem	NStem_NStem_NStem_NStem
embili	Adv	Punc	Adv	NStem_NStem_NStem
nge_ku_phawul_a	AdvPre_BPre15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot	AdvPre_BPre15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot
i_mi_klamo	NPrePre4_BPre4_NStem	NStem_NStem_NStem	NPrePre4_BPre4_NStem	NStem_NStem_NStem
na_mi_sebenti	AdvPre_BPre4_NStem	NStem_NStem_NStem	AdvPre_BPre4_NStem	NStem_NStem_NStem
le_dzing_a	RelConc9_VRoot_VerbTerm	NStem_NStem_NStem	RelConc9_VRoot_VerbTerm	NStem_NStem_NStem
ku_sukuny_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	SC15_VRoot_CausExt_PassExt_VerbTerm	NStem_NStem_NStem_NStem_NStem
khona	Conj	Punc	Conj	Punc
ku_tawu_buk_an_w_a	SC15_Fut_VRoot_RecipExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	SC15_Fut_VRoot_RecipExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
na_lelo	AdvPre_Dem5_Pos2	Punc_Punc	AdvPre_Dem5_Pos2	NStem_NStem
na_lelo	AdvPre_Dem5_Pos2	NStem_NStem	AdvPre_Dem5_Pos2	NStem_NStem
na_lelo	AdvPre_Dem5_Pos2	NStem_NStem	AdvPre_Dem5_Pos2	Punc_Punc
li_su	BPre5_NStem	Punc_Punc	BPre5_NStem	Punc_Punc
.	Punc	Punc	Punc	Punc
khumbut_a	VRoot_VerbTerm	NStem_NStem	VRoot_VerbTerm	NStem_NStem
ba_bambilichaza	BPre2_NStem	NStem_NStem	BPre2_NStem	NStem_NStem
kutsi	Conj	Punc	Conj	Punc
e_ma_cophelo	NPrePre6_BPre6_NStem	NStem_NStem_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
e_tin_sita	LocPre_NPre10_NStem	NStem_NStem_NStem	LocPre_NPre10_NStem	NStem_NStem_NStem
a_t_is_a	SC6_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem	SC6_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem
ti_akhamiti	BPre8_NStem	NStem_NStem	BPre8_NStem	NStem_NStem
,	Punc	Punc	Punc	Punc
kutsi	Conj	Punc	Conj	Punc
yini	Interrog	Punc	Interrog	NStem
tin_sita	BPre10_NStem	Punc_Punc	BPre10_NStem	Punc_Punc
laba_nga_ti_gadz_a	RelConc2_Pot_OC10_VRoot_VerbTerm	NStem_NStem_NStem_NStem_NStem	RelConc2_Pot_OC10_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
.	Punc	NStem	Punc	Punc
ba_khomb_is_e	SC2_VRoot_CausExt_VerbTerm	VRoot_VRoot_VRoot_VRoot	SC2_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem
si_hluko	BPre7_NStem	NStem_NStem	BPre7_NStem	NStem_NStem
5	Num	Punc	Num	Punc
,	Punc	Punc	Punc	Punc
sa_in_cwadi_ana	PossConc7_NPre9_NStem_DimSuf	VRoot_VRoot_VRoot_VRoot	PossConc7_NPre9_NStem_DimSuf	NStem_NStem
ya_Batho	PossConc9_ProperName	NStem_NStem	PossConc9_ProperName	NStem_NStem
Pele	ProperName	Punc	ProperName	Punc
ku_tfol_a	BPre15_VRoot_VerbTerm	NStem_NStem_NStem	BPre15_VRoot_VerbTerm	NStem_NStem_NStem
lu_ati	BPre11_NStem	Punc_Punc	BPre11_NStem	Punc_Punc
lolu_enget_iw_e	RelConc11_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot	RelConc11_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot
.	Punc	Punc	Punc	Punc
u_mu_tsetfo	NPrePre3_BPre3_NStem	NStem_NStem_NStem	NPrePre3_BPre3_NStem	NStem_NStem_NStem
wa_hulumende	PossConc3_NStem	NStem_NStem	PossConc3_NStem	NStem_NStem
wa_s_e_khaya	PossConc3_PreLoc-s_LocPre_NStem	NStem_NStem_NStem_NStem	PossConc3_PreLoc-s_LocPre_NStem	NStem_NStem_NStem_NStem
lo_hlelek_ile	RelConc3_VRoot_Perf	NStem_NStem_NStem	RelConc3_VRoot_Perf	NStem_NStem_NStem_NStem
,	Punc	Punc	Punc	NStem
1997	Num	Punc	Num	Punc
u_niket_a	SC3_VRoot_VerbTerm	NStem_NStem_NStem	SC3_VRoot_VerbTerm	NStem_NStem_NStem
ku_nak_a	NPre15_VRoot_VerbTerm	NStem_NStem_NStem	NPre15_VRoot_VerbTerm	NStem_NStem_NStem
yi_nye	EnumConc9_EnumStem	Punc_Punc	EnumConc9_EnumStem	Punc_Punc
i_n_hlangano	NPrePre9_BPre9_NStem	VRoot_NStem_NStem	NPrePre9_BPre9_NStem	NStem_NStem_NStem
ye_li_velonkhe	PossConc9_NPre5_NStem	NStem_NStem_NStem	PossConc9_NPre5_NStem	NStem_NStem_NStem
le_mel_e	PossConc5_VRoot_VerbTerm	NStem_NStem_NStem	PossConc5_VRoot_VerbTerm	NStem_NStem_NStem
li_nyenti	BPre5_AdjStem	NStem_NStem	BPre5_AdjStem	NStem_NStem
la_bo_masipala	PossConc5_BPre2a_NStem	NStem_NStem_NStem	PossConc5_BPre2a_NStem	NStem_NStem_NStem
ba_si_nye	PossConc2a_SC7_EnumStem	NStem_NStem_NStem	PossConc2a_SC7_EnumStem	NStem_NStem_NStem
nga_si_nye	AdvPre_OC7_EnumStem	NStem_NStem_NStem	AdvPre_OC7_EnumStem	NStem_NStem_NStem
si_fundza	BPre7_NStem	NStem_NStem	BPre7_NStem	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
i_n_hlangano	NPrePre9_BPre9_NStem	NStem_VRoot_VRoot	NPrePre9_BPre9_NStem	NStem_NStem_NStem
ya_hulumende	PossConc9_NStem	NStem_NStem	PossConc9_NStem	NStem_NStem
wa_s_e_khaya	PossConc3_PreLoc-s_LocPre_NStem	NStem_NStem_NStem_NStem	PossConc3_PreLoc-s_LocPre_NStem	VRoot_VRoot_VRoot_VRoot
wa_s_e_Ningizimu	PossConc3_PreLoc-s_LocPre_NStem	NStem_NStem_NStem_NStem	PossConc3_PreLoc-s_LocPre_NStem	VRoot_VRoot_VRoot_VRoot
Afrika	ProperName	Punc	ProperName	Punc
(	Punc	Punc	Punc	Punc
SALGA	Abbr	Punc	Abbr	NStem_NStem
)	Punc	Punc	Punc	Punc
si_akhiwo	BPre7_NStem	NStem_NStem	BPre7_NStem	NStem_NStem
lesi_s_e_m_tsetfo_eni	RelConc7_PreLoc-s_LocPre_BPre3_NStem_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	RelConc7_PreLoc-s_LocPre_BPre3_NStem_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
sa_hulumende	PossConc7_NStem	NStem_NStem	PossConc7_NStem	NStem_NStem
wa_s_e_khaya	PossConc1a_PreLoc-s_LocPre_NStem	NStem_NStem_VRoot_NStem	PossConc1a_PreLoc-s_LocPre_NStem	NStem_NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
SALGA	Abbr	Punc	Abbr	NStem_NStem
u_mel_el_a	SC1_VRoot_ApplExt_VerbTerm	NStem_NStem_NStem_NStem	SC1_VRoot_ApplExt_VerbTerm	NStem_NStem_NStem_NStem
ti_khalo	BPre8_NStem	NStem_NStem	BPre8_NStem	NStem_NStem
te_ma_lunga	PossConc8_BPre6_NStem	Punc_NStem_Punc	PossConc8_BPre6_NStem	NStem_NStem_NStem_NStem
a_khe	PossConc6_PronStem1	Punc_Punc	PossConc6_PronStem1	Punc_Punc
.	Punc	Punc	Punc	Punc
laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm	NStem_VRoot_VRoot_VRoot	RelConc2_VRoot_ApplExt_VerbTerm	NStem_NStem_NStem_NStem
ti_fundvo	BPre8_NStem	Punc_Punc	BPre8_NStem	NStem_NStem
ba_phendvul_a	SC2_Intrans_VerbTerm	NStem_NStem_NStem	SC2_Intrans_VerbTerm	NStem_NStem_NStem
i_mi_buto	NPrePre4_BPre4_NStem	NStem_NStem_NStem	NPrePre4_BPre4_NStem	NStem_NStem_NStem
le_nge_ntasi	PossConc5_AdvPre_Adv	NStem_NStem_NStem	PossConc5_AdvPre_Adv	NStem_NStem_NStem_NStem
nga_e_ma_cembu	AdvPre_NPrePre6_BPre6_NStem	VRoot_NStem_VRoot_VRoot	AdvPre_NPrePre6_BPre6_NStem	NStem_NStem_NStem_NStem
a_laba_tsatfu	PossConc6_AdjPref2_AdjStem	NStem_NStem_NStem	PossConc6_AdjPref2_AdjStem	NStem_NStem_NStem
imi_zuzu	NPre4_NStem	NStem_NStem	NPre4_NStem	NStem_NStem_NStem
le_mbalwa	RelConc4_RelStem	NStem_NStem	RelConc4_RelStem	NStem_NStem
bese	Conj	Punc	Conj	Punc
ba_ab_el_an_a	SC2_VRoot_ApplExt_RecipExt_VerbTerm	NStem_VRoot_VRoot_NStem_NStem	SC2_VRoot_ApplExt_RecipExt_VerbTerm	NStem_NStem_NStem
nga_tin_phendvulo	AdvPre_NPre10_NStem	VRoot_VRoot_VRoot	AdvPre_NPre10_NStem	VRoot_VRoot_VRoot
e_mu_hlangano_ini	LocPre_BPre3_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot	LocPre_BPre3_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot
lo_vul_ek_ile	RelConc3_VRoot_NeutExt_Perf	NStem_NStem_NStem_NStem	RelConc3_VRoot_NeutExt_Perf	NStem_NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
tin_hlobo_ni	NPre10_NStem_InterrogSuf	NStem_NStem_NStem	NPre10_NStem_InterrogSuf	NStem_NStem
ta_tin_khinga	PossConc10_NPre10_NStem	NStem_NStem_NStem	PossConc10_NPre10_NStem	NStem_NStem_NStem
le_ku_fanel_e	RelConc3_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem	RelConc3_OC15_VRoot_VerbTerm	NStem_NStem_NStem_VRoot
lu_hla	BPre11_NStem	NStem_NStem	BPre11_NStem	NStem_NStem
lwa_ma_phakelo	PossConc11_BPre6_NStem	NStem_NStem_NStem	PossConc11_BPre6_NStem	VRoot_VRoot_VRoot
a_ti_mali	PossConc6_BPre10_NStem	NStem_NStem_NStem	PossConc6_BPre10_NStem	NStem_NStem_NStem
lu_ti_sombulul_e	SC11_OC10_Intrans_VerbTerm	VRoot_NStem_VRoot_VRoot	SC11_OC10_Intrans_VerbTerm	VRoot_NStem_NStem_NStem
?	Punc	Punc	Punc	Punc
ku_balulek_ile	SC15_VRoot_Perf	NStem_NStem_NStem	SC15_VRoot_Perf	NStem_NStem_NStem
kutsi	Conj	Punc	Conj	Punc
ba_ntfu	BPre2_NStem	NStem_NStem	BPre2_NStem	NStem_NStem
ba_vete	BPre2_NStem	Punc_Punc	BPre2_NStem	NStem_NStem_NStem
lu_vo	BPre11_NStem	Punc_Punc	BPre11_NStem	Punc_Punc
lwa_bo	PossConc11_PronStem2	NStem_NStem	PossConc11_PronStem2	NStem_NStem
ne_kutsi	AdvPre_Conj	NStem_NStem	AdvPre_Conj	NStem_NStem
ba_fak_e	SC2_VRoot_VerbTerm	NStem_NStem_NStem	SC2_VRoot_VerbTerm	NStem_NStem_NStem
li_galelo	BPre5_NStem	NStem_NStem	BPre5_NStem	Punc_Punc
,	Punc	Punc	Punc	Punc
ku_nga_khatsal_ek_ile	SC15_NegPre_VRoot_NeutExt_Perf	VRoot_VRoot_VRoot_VRoot_VRoot	SC15_NegPre_VRoot_NeutExt_Perf	VRoot_VRoot_VRoot_VRoot_VRoot
kutsi_ba_ncane	Conj_SC2_AdjStem	NStem_NStem_NStem	Conj_SC2_AdjStem	NStem_NStem
ka_nga_kanani	AdvPre_AdvPre_Interrog	NStem_NStem_NStem	AdvPre_AdvPre_Interrog	NStem_NStem_NStem
,	Punc	Punc	Punc	Punc
njengobe	Conj	Punc	Conj	Punc
ku_tawu_ku_ent_a	SC15_Fut_OC15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	SC15_Fut_OC15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot
ncono_ku_ent_a	AdvPre_BPre15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot	AdvPre_BPre15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot
ncono	NStem	NStem	NStem	NStem
ku_(i)v_isis_an_a	BPre15_VRoot_IntensExt_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	BPre15_VRoot_IntensExt_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
ne_bu_nikati	AdvPre_BPre14_NStem	NStem_NStem_NStem	AdvPre_BPre14_NStem	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
i_PMS	NPre9_Abbr	NStem_NStem	NPre9_Abbr	NStem_NStem
ya_masipala	PossConc9_NStem	NStem_NStem	PossConc9_NStem	NStem_NStem
ku_mel_e	SC15_VRoot_VerbTerm	NStem_NStem_NStem	SC15_VRoot_VerbTerm	NStem_NStem_NStem
i_fak_e	SC9_VRoot_VerbTerm	NStem_NStem_NStem	SC9_VRoot_VerbTerm	NStem_NStem_NStem
e_khatsi	LocPre_Adv	Punc_Punc	LocPre_Adv	NStem_NStem
tin_dzaba	NPre10_NStem	NStem_NStem	NPre10_NStem	NStem_NStem
leti_khomb_w_e	RelConc10_VRoot_PassExt_VerbTerm	VRoot_NStem_VRoot_NStem	RelConc10_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot
ngu_u_mu_khandlu	CopPre_NPrePre3_BPre3_NStem	NStem_NStem_NStem_VRoot	CopPre_NPrePre3_BPre3_NStem	NStem_VRoot_NStem_NStem
leti_condz_an_e	RelConc10_VRoot_RecipExt_VerbTerm	NStem_NStem_NStem_NStem	RelConc10_VRoot_RecipExt_VerbTerm	NStem_NStem
ngco	Ideoph	Punc	Ideoph	Punc
ne_ma_KPA	AdvPre_BPre6_Abbr	NStem_NStem_NStem	AdvPre_BPre6_Abbr	NStem_NStem_NStem
ta_bo_masipala	PossConc10_NPre2_NStem	NStem_NStem_NStem	PossConc10_NPre2_NStem	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
la_ma_KPI	PossConc5_NPre6_Abbr	NStem_NStem_NStem	PossConc5_NPre6_Abbr	NStem_NStem_NStem
la_landz_el_a_ko	RelConc6_VRoot_ApplExt_VerbTerm_RelSuf	NStem_NStem_VRoot_NStem_NStem	RelConc6_VRoot_ApplExt_VerbTerm_RelSuf	NStem_NStem_NStem_NStem
ku_mel_e	SC15_VRoot_VerbTerm	NStem_NStem_NStem	SC15_VRoot_VerbTerm	NStem_NStem_NStem
a_be	SC1_AuxVStem	Punc_Punc	SC1_AuxVStem	Punc_Punc
yi_i_ncenye	CopPre_NPrePre9_NStem	NStem_NStem_NStem	CopPre_NPrePre9_NStem	NStem_VRoot_NStem
ye_PMS	PossConc9_Abbr	NStem_NStem	PossConc9_Abbr	NStem_Punc
ya_mu_nye	PossConc9_OC1_EnumStem	NStem_NStem_NStem	PossConc9_OC1_EnumStem	NStem_NStem_NStem
nga_mu_nye	AdvPre_AdjPref1_AdjStem	NStem_NStem_NStem	AdvPre_AdjPref1_AdjStem	NStem_NStem_NStem
masipala	NStem	NStem	NStem	NStem
,	Punc	Punc	Punc	Punc
nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem	NStem_NStem_NStem_NStem	AdvPre_NPrePre9_BPre9_NStem	NStem_NStem_NStem_NStem
la_nga_khona	PossConc5_AdvPre_NStem	NStem_NStem_NStem	PossConc5_AdvPre_NStem	NStem_NStem_NStem
ku_sebent_a	BPre15_VRoot_VerbTerm	NStem_NStem_NStem	BPre15_VRoot_VerbTerm	NStem_NStem_NStem
nga_yo	AdvPre_PronStem9	Punc_Punc	AdvPre_PronStem9	Punc_Punc
ku_loyo	LocPre_Dem3_Pos2	NStem_NStem	LocPre_Dem3_Pos2	NStem_NStem
masipala	NStem	NStem	NStem	NStem
.	Punc	Punc	Punc	Punc
leti	Dem10_Pos1	Punc	Dem10_Pos1	Punc
tin_khomba	BPre10_NStem	NStem_NStem	BPre10_NStem	NStem_NStem
ta_velonkhe	PossConc10_NStem	NStem_NStem	PossConc10_NStem	NStem_NStem
leti_khiph_w_a	RelConc10_VRoot_PassExt_VerbTerm	VRoot_NStem_NStem_NStem	RelConc10_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem
yi_ndvuna	CopPre_NStem	NStem_NStem	CopPre_NStem	VRoot_VRoot_VRoot
emva	Adv	Punc	Adv	Punc
kwe_ku_bon_is_an_a	PossConc15_BPre15_VRoot_CausExt_RecipExt_NStem	NStem_NStem_NStem_NStem_NStem_NStem	PossConc15_BPre15_VRoot_CausExt_RecipExt_NStem	VRoot_VRoot_NStem_NStem_VRoot_VRoot
ne_ba_phatsiswa	AdvPre_NPre2_NStem	NStem_NStem_NStem	AdvPre_NPre2_NStem	NStem_NStem_NStem
ba_ti_fundza	PossConc2a_BPre8_NStem	NStem_NStem_NStem	PossConc2a_BPre8_NStem	NStem_NStem_NStem
ba_hulumende	PossConc2_NStem	NStem_NStem	PossConc2_NStem	NStem_NStem
wa_s_e_khaya	PossConc1a_PreLoc-s_LocPre_NStem	NStem_VRoot_NStem_NStem	PossConc1a_PreLoc-s_LocPre_NStem	NStem_NStem_NStem_NStem
kanye	Adv	Punc	Adv	Punc
ne_SALGA	AdvPre_Abbr	NStem_NStem	AdvPre_Abbr	NStem_NStem
.	Punc	Punc	Punc	Punc
noma	Conj	Punc	Conj	Punc
ku_njalo	SC15_Adv	Punc_Punc	SC15_Adv	Punc_Punc
,	Punc	Punc	Punc	Punc
ku_mcoka	BPre15_NStem	NStem_NStem	BPre15_NStem	NStem_NStem_NStem
ku_caphel_a	BPre15_VRoot_VerbTerm	NStem_NStem_NStem	BPre15_VRoot_VerbTerm	NStem_NStem_NStem
kutsi	Conj	Punc	Conj	Punc
kwa_ehlukahluk_an_a	PossConc15_VRoot_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot	PossConc15_VRoot_RecipExt_VerbTerm	NStem_NStem_NStem_NStem
ku_dzing_a	OC15_VRoot_VerbTerm	NStem_NStem_NStem	OC15_VRoot_VerbTerm	NStem_NStem_NStem
ku_phindz_e	SC15_VRoot_VerbTerm	VRoot_VRoot_NStem	SC15_VRoot_VerbTerm	NStem_NStem_NStem
ku_bon_akal_e	SC15_VRoot_NeutExt_VerbTerm	NStem_NStem_NStem_NStem	SC15_VRoot_NeutExt_VerbTerm	NStem_VRoot_NStem_NStem
e_tin_dzaba_ini	LocPre_BPre10_NStem_LocSuf	NStem_NStem_NStem_VRoot	LocPre_BPre10_NStem_LocSuf	NStem_NStem_NStem_NStem
leti_phats_el_an_ile	RelConc10_VRoot_ApplExt_RecipExt_Perf	NStem_NStem_NStem_NStem_NStem	RelConc10_VRoot_ApplExt_RecipExt_Perf	VRoot_VRoot_VRoot_VRoot_VRoot
na_e_ma_ndla	AdvPre_NPrePre6_BPre6_NStem	NStem_VRoot_NStem_NStem	AdvPre_NPrePre6_BPre6_NStem	NStem_NStem_NStem_NStem
ne_tin_sita	AdvPre_BPre10_NStem	NStem_NStem_NStem	AdvPre_BPre10_NStem	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
lo_ku_ningi	Dem1_Pos1_BPre15_NStem	NStem_NStem_NStem	Dem1_Pos1_BPre15_NStem	NStem_NStem
loku_bon_w_a	RelConc15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem	RelConc15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem
njenge	Adv	Punc	Adv	Punc
'	Punc	Punc	Punc	Punc
kwa_ehlukahluk_an_a	PossConc15_VRoot_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot	PossConc15_VRoot_RecipExt_VerbTerm	NStem_NStem_NStem_NStem
'	Punc	Punc	Punc	Punc
kwa_vel_a	SC15_VRoot_VerbTerm	NStem_NStem_NStem	SC15_VRoot_VerbTerm	NStem_NStem_NStem
ngenca	Conj	Punc	Conj	NStem_NStem_NStem_NStem
ye_tin_dzaba	PossConc9_BPre10_NStem	NStem_NStem_NStem	PossConc9_BPre10_NStem	NStem_NStem_NStem
te_bu_dlelwane	PossConc10_BPre14_NStem	NStem_NStem_NStem	PossConc10_BPre14_NStem	VRoot_NStem_VRoot
lo_bu_phatselene	Dem1_Pos1_BPre14_NStem	NStem_NStem_NStem	Dem1_Pos1_BPre14_NStem	VRoot_VRoot_VRoot_VRoot_VRoot
na_e_ma_ndla	AdvPre_NPrePre6_BPre6_NStem	NStem_NStem_NStem_NStem	AdvPre_NPrePre6_BPre6_NStem	NStem_NStem_NStem_NStem
kanye	Adv	Punc	Adv	Punc
ne_ku_ab_iw_a	AdvPre_OC15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	AdvPre_OC15_VRoot_PassExt_VerbTerm	VRoot_VRoot_NStem_VRoot_VRoot
kwe_tin_sita	PossConc15_BPre10_NStem	NStem_NStem_NStem	PossConc15_BPre10_NStem	Punc_Punc_Punc
.	Punc	Punc	Punc	Punc
kwa_ehlukan_a	PossConc15_VRoot_VerbTerm	NStem_NStem_NStem	PossConc15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
a_tkukabekeki	RelConc6_NStem	NStem_NStem	RelConc6_NStem	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
ko_nkhe	QuantConc15_QuantStem	NStem_NStem	QuantConc15_QuantStem	NStem_NStem
nga_loku_phatsekako	AdvPre_RelConc15_NStem	NStem_NStem_NStem	AdvPre_RelConc15_NStem	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
,	Punc	Punc	Punc	Punc
na_lapho	AdvPre_Dem16_Pos2	NStem_NStem	AdvPre_Dem16_Pos2	Punc_Punc
ku_njalo	SC15_Adv	Punc_Punc	SC15_Adv	Punc_Punc
khona	NStem	Punc	NStem	Punc
,	Punc	Punc	Punc	Punc
ku_ent_ek_a	SC15_VRoot_NeutExt_VerbTerm	NStem_NStem_NStem_NStem	SC15_VRoot_NeutExt_VerbTerm	NStem_NStem_NStem_NStem
ku_be	SC15_AuxVStem	NStem_NStem	SC15_AuxVStem	Punc_Punc
nga_tulu	AdvPre_NStem	Punc_NStem	AdvPre_NStem	NStem_NStem_NStem_NStem
kwa_loko	PossConc15_Dem15_Pos2	Punc_Punc	PossConc15_Dem15_Pos2	Punc_Punc
nga_i_n_nca	AdvPre_NPrePre9_BPre9_NStem	NStem_NStem_VRoot_NStem	AdvPre_NPrePre9_BPre9_NStem	NStem_NStem_NStem_NStem
ya_leti_nye	PossConc4_AdjPref10_AdjStem	NStem_NStem_NStem	PossConc4_AdjPref10_AdjStem	NStem_NStem_NStem
tin_dzaba	BPre10_NStem	NStem_Punc	BPre10_NStem	NStem_NStem
ta_ku_chaz_a	PossConc10_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem	PossConc10_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
si_mo	BPre7_NStem	Punc_Punc	BPre7_NStem	Punc_Punc
se_ku_philisana	PossConc7_BPre15_NStem	NStem_NStem_NStem	PossConc7_BPre15_NStem	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
e_u_mu_mango_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VRoot_NStem_VRoot_VRoot_VRoot	LocPre_NPrePre3_BPre3_NStem_LocSuf	NStem_NStem_NStem_VRoot_NStem
kanye	Adv	Punc	Adv	Punc
na_ku_te_m_notfo	AdvPre_BPre15_PossConc8_BPre3_NStem	NStem_NStem_NStem_NStem_NStem	AdvPre_BPre15_PossConc8_BPre3_NStem	VRoot_VRoot_VRoot_VRoot_VRoot
.	Punc	Punc	Punc	Punc
e_si_khatsi_ini	LocPre_BPre7_NStem_LocSuf	NStem_NStem_NStem_NStem	LocPre_BPre7_NStem_LocSuf	NStem_NStem_NStem_NStem
lesi_ningi	RelConc7_NStem	NStem_NStem	RelConc7_NStem	NStem_NStem
u_mu_hluko	NPrePre3_BPre3_NStem	NStem_NStem_NStem	NPrePre3_BPre3_NStem	NStem_NStem_NStem
e_m_khatsi_ini	LocPre_BPre3_NStem_LocSuf	NStem_NStem_NStem_NStem	LocPre_BPre3_NStem_LocSuf	NStem_NStem_NStem_NStem
wa_laba_njingile	PossConc3_RelConc6_NStem	NStem_NStem_NStem	PossConc3_RelConc6_NStem	NStem_NStem_NStem
na_laba_phuyile	AdvPre_RelConc2_NStem	NStem_NStem_NStem	AdvPre_RelConc2_NStem	NStem_NStem_NStem_NStem
;	Punc	Punc	Punc	Punc
laba_sebent_a_ko	RelConc2_VRoot_VerbTerm_RelSuf	NStem_NStem_NStem_NStem	RelConc2_VRoot_VerbTerm_RelSuf	NStem_NStem_NStem_NStem
na_laba_nga_sebenti	AdvPre_RelConc2_NegPre_NStem	NStem_NStem_NStem_NStem	AdvPre_RelConc2_NegPre_NStem	NStem_VRoot_VRoot_NStem_NStem
;	Punc	Punc	Punc	Punc
ba_s_e_ma_dolobha_ini	PossConc2a_PreLoc-s_LocPre_BPre6_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	PossConc2a_PreLoc-s_LocPre_BPre6_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
na_ba_s_e_ma_khaya	AdvPre_BPre2_PreLoc-s_LocPre_BPre6_NStem	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	AdvPre_BPre2_PreLoc-s_LocPre_BPre6_NStem	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
,	Punc	Punc	Punc	Punc
laba_fundz_ile	RelConc2_VRoot_Perf	NStem_NStem_NStem	RelConc2_VRoot_Perf	NStem_NStem_NStem
na_laba_ngaka_fundz_i	AdvPre_RelConc2_NegPre_VRoot_VerbTerm	NStem_NStem_NStem_Punc_NStem	AdvPre_RelConc2_NegPre_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
wa_akh_iw_e	PossConc1_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot	PossConc1_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_NStem
mayela_na	NStem_DimSuf	NStem_NStem	NStem_DimSuf	NStem
na_si_mo	AdvPre_BPre7_NStem	NStem_Punc_NStem	AdvPre_BPre7_NStem	NStem_Punc_Punc
se_ku_philisana	PossConc7_BPre15_NStem	NStem_NStem_NStem	PossConc7_BPre15_NStem	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
