morphemes	target	prediction	morphemes_predseg	prediction_predseg
,	Punc	Punc	,	Punc
esi_me_ni	RelConc7_NStem_LocSuf	RelConc7_NStem_LocSuf	e_si_me_ni	LocPre_BPre7_NStem_LocSuf
lapho	Conj	Conj	lapho	Conj
bo_nkhe	QuantConc2_QuantStem	QuantConc2_QuantStem	bo_nkhe	QuantConc2_QuantStem
ba_hlali	BPre2_NStem	BPre2_NStem	ba_hlali	BPre2_NStem
ba_tawu_ti_v_a	SC2_Fut_ReflPre_VRoot_VerbTerm	SC2a_Fut_ReflPre_VRoot_VerbTerm	ba_tawu_ti_v_a	SC2a_Fut_ReflPre_VRoot_VerbTerm
khona	Conj	Conj	khona	Conj
ba_yi_ncenye	BPre2_CopPre_NStem	BPre2_CopPre_NStem	ba_yi_ncenye	BPre2_CopPre_NStem
ya_leli_ve	PossConc4_RelConc5_NStem	PossConc9_RelConc5_NStem	ya_leli_ve	PossConc9_RelConc5_NStem
kanye	Adv	Adv	kanye	Adv
ne_tin_hlelo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	ne_tin_hlelo	AdvPre_BPre10_NStem
talo	NStem	NStem	talo	NStem
.	Punc	Punc	.	Punc
E_ma_Komidi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	E_ma_Komidi	NPrePre6_BPre6_NStem
e_Li_wadi	PossConc6_BPre5_NStem	PossConc6_BPre5_NStem	e_Li_wadi	PossConc6_BPre5_NStem
a_dzing_a	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_dzinga	LocPre_NStem
ku_tfutfuk_is_a	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	ku_tfutfuk_is_a	BPre15_VRoot_CausExt_VerbTerm
ne_ku_sebent_is_a	AdvPre_OC15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm	ne_ku_sebent_is_a	AdvPre_OC15_VRoot_CausExt_VerbTerm
tin_chubo	BPre10_NStem	BPre10_NStem	tin_chubo	BPre10_NStem
leti_taw_elekel_el_a	RelConc10_Fut_VRoot_ApplExt_VerbTerm	RelConc10_Fut_VRoot_ApplExt_VerbTerm	leti_taw_elekel_el_a	RelConc10_Fut_VRoot_ApplExt_VerbTerm
e_ku_hamb_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	e_ku_hambise_ni	LocPre_BPre15_NStem_LocSuf
lw_ati	BPre11_NStem	BPre11_NStem	lw_at_i	SC11_VRoot_VerbTerm
lolu_fan_el_e	RelConc11_VRoot_ApplExt_VerbTerm	RelConc11_VRoot_ApplExt_VerbTerm	lolu_fanel_e	RelConc11_VRoot_VerbTerm
ku_suk_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_suk_a	BPre15_VRoot_VerbTerm
e_m_mangw_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	e_m_mangw_eni	LocPre_BPre3_NStem_LocSuf
ku_y_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_y_a	BPre15_VRoot_VerbTerm
ku_m_khandlu	LocPre_BPre3_NStem	LocPre_BPre3_NStem	ku_m_khandlu	LocPre_BPre3_NStem
ne_ku_suk_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	ne_ku_suk_a	AdvPre_OC15_VRoot_VerbTerm
ku_m_khandlu	LocPre_BPre3_NStem	LocPre_BPre3_NStem	ku_m_khandlu	LocPre_BPre3_NStem
ku_y_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_y_a	BPre15_VRoot_VerbTerm
e_m_mangw_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	e_m_mangw_eni	LocPre_BPre3_NStem_LocSuf
.	Punc	Punc	.	Punc
Tin_chubo	NPre10_NStem	BPre10_NStem	Tin_chubo	BPre10_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
ti_buk_e	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm	ti_buk_e	SC10_VRoot_VerbTerm
to_nkhe	QuantConc10_QuantStem	QuantConc8_QuantStem	to_nkhe	QuantConc8_QuantStem
tin_hlelo	BPre10_NStem	BPre10_NStem	tin_hlelo	BPre10_NStem
ta_masipala	PossConc10_NStem	PossConc10_NStem	ta_masipala	PossConc10_NStem
ne_mi_klamo	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	ne_mi_klamo	AdvPre_BPre4_NStem
,	Punc	Punc	,	Punc
ti_bon_e	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm	ti_bon_e	SC10_VRoot_VerbTerm
kutsi	Conj	Conj	kutsi	Conj
ngu_ku_phi	CopPre_BPre15_EnumStem	CopPre_BPre15_Interrog	ngu_ku_phi	CopPre_BPre15_Interrog
ne_kutsi	AdvPre_Conj	AdvPre_Conj	ne_kutsi	AdvPre_Conj
ku_ng_ent_ek_a	SC15_Pot_VRoot_NPas_VerbTerm	SC15_Pot_VRoot_NPas_VerbTerm	ku_ng_ent_ek_a	SC15_Pot_VRoot_NPas_VerbTerm
njani	Adv	Adv	njani	Adv
kutsi	Conj	Conj	kutsi	Conj
ku_chum_an_a	BPre15_VRoot_RecipExt_VerbTerm	BPre15_VRoot_RecipExt_VerbTerm	ku_chum_an_a	BPre15_VRoot_RecipExt_VerbTerm
loku_khutsat_a	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	loku_khutsat_a	RelConc15_VRoot_VerbTerm
ku_ti_bandzakany_a	BPre15_ReflPre_VRoot_VerbTerm	BPre15_ReflPre_VRoot_VerbTerm	ku_ti_bandzakany_a	BPre15_ReflPre_VRoot_VerbTerm
kwe_m_mango	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	kwe_m_mango	PossConc15_BPre3_NStem
kw_ent_ek_e	SC15_VRoot_NeutExt_VerbTerm	SC15_VRoot_NeutExt_VerbTerm	kw_ent_ek_e	SC15_VRoot_NeutExt_VerbTerm
.	Punc	Punc	.	Punc
Ku_niket_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	Ku_niket_a	BPre15_VRoot_VerbTerm
tin_hlangano	BPre10_NStem	BPre10_NStem	tin_hlangano	BPre10_NStem
te_m_mango	PossConc8_BPre3_NStem	PossConc8_BPre3_NStem	te_m_mango	PossConc8_BPre3_NStem
li_tfuba	BPre5_NStem	BPre5_NStem	li_tfuba	BPre5_NStem
leku_ngen_a	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	leku_ngen_a	RelConc15_VRoot_VerbTerm
e_bu_dlelwane_ni	LocPre_BPre14_NStem_LocSuf	LocPre_BPre14_NStem_LocSuf	e_bu_dlelwane_ni	LocPre_BPre14_NStem_LocSuf
na_ku_tin_kontileka	AdvPre_BPre15_BPre10_NStem	AdvPre_LocPre_NPre10_NStem	na_ku_tin_kontilek_a	AdvPre_BPre15_CopPre_Intrans_VerbTerm
na_hulumende	AdvPre_NStem	AdvPre_NStem	na_hulumende	AdvPre_NStem
wa_s_e_khaya	PossConc3_PreLoc-s_LocPre_NStem	PossConc1a_PreLoc-s_LocPre_NStem	wa_s_e_khaya	PossConc1a_PreLoc-s_LocPre_NStem
kute	Conj	Conj	ku_te	LocPre_NegPre
ku_tfol_w_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	ku_tfol_w_e	SC15_VRoot_PassExt_VerbTerm
leti_nye	AdjPref10_AdjStem	AdjPref10_AdjStem	leti_nye	AdjPref10_AdjStem
tin_sita	BPre10_NStem	BPre10_NStem	tin_sit_a	BPre10_VRoot_VerbTerm
le_te_nget_ek_ile	PossConc5_Past_VRoot_VerbExt_Perf	PossConc5_SC8_VRoot_NPas_Perf	let_enge_t_ek_ile	RelConc8_NegPre_VRoot_NPas_Perf
.	Punc	Punc	.	Punc
E_ma_chinga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	E_ma_chinga	NPrePre6_BPre6_NStem
ng_e_ma_su	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	ng_e_ma_su	AdvPre_NPrePre6_BPre6_NStem
loku_mel_e	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	loku_mel_e	RelConc15_VRoot_VerbTerm
a_chutj_w_e	SC6_VRoot_PassExt_VerbTerm	SC6_VRoot_PassExt_VerbTerm	a_chutj_w_e	SC6_VRoot_PassExt_VerbTerm
khona	Conj	Conj	khona	Conj
ku_tawu_zuzwa	BPre17_Fut_NStem	BPre17_Fut_NStem	ku_tawu_zuz_w_a	SC15_Fut_VRoot_PassExt_VerbTerm
u_m_gomo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_gomo	NPrePre3_BPre3_NStem
.	Punc	Punc	.	Punc
Ku_m_sebenti	LocPre_BPre3_NStem	LocPre_BPre3_NStem	Ku_m_sebenti	LocPre_BPre3_NStem
lo_landzel_a_ko	RelConc3_VRoot_VerbTerm_LocSuf	RelConc3_VRoot_VerbTerm_RelSuf	lo_landzel_a_ko	RelConc3_VRoot_VerbTerm_RelSuf
e_ma_chinga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_chinga	NPrePre6_BPre6_NStem
a_phawul_el_w_a	SC6_VRoot_ApplExt_PassExt_VerbTerm	SC6_VRoot_ApplExt_PassExt_VerbTerm	a_phawulel_w_a	SC6_VRoot_PassExt_VerbTerm
kw_akh_el_a	BPre15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm	kw_akh_el_a	BPre15_VRoot_ApplExt_VerbTerm
ku_wo	LocPre_PronStem6	LocPre_PronStem6	ku_wo	LocPre_PronStem6
e_ma_ndla	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_ndla	NPrePre6_BPre6_NStem
kanye	Adv	Adv	kanye	Adv
ne_ku_ncob_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	ne_ku_ncob_a	AdvPre_BPre15_VRoot_VerbTerm
bu_tsakatsaka	BPre14_NStem	BPre14_NStem	bu_tsakatsaka	BPre14_NStem
.	Punc	Punc	.	Punc
U_m_sebenti	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_m_sebenti	NPrePre3_BPre3_NStem
lo_landzel_a_ko	RelConc3_VRoot_VerbTerm_LocSuf	RelConc3_VRoot_VerbTerm_RelSuf	lo_landzel_a_ko	RelConc3_VRoot_VerbTerm_RelSuf
u_tsatsa	BPre3_NStem	NPrePre1a_NStem	u_tsats_a	SC3_VRoot_VerbTerm
lesi_nyatselo	PossConc7_NStem	RelConc7_NStem	lesi_nyatselo	AdjPref7_NStem
u_siyise	NPrePre1a_NStem	NPrePre1a_NStem	u_si_y_is_e	SC3_SC7_VRoot_CausExt_VerbTerm
embili	Adv	Adv	e_m_bili	LocPre_BPre3_NStem
nge_ku_phawul_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_SC15_VRoot_VerbTerm	nge_ku_phawul_a	AdvPre_SC15_VRoot_VerbTerm
i_mi_klamo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_klamo	NPrePre4_BPre4_NStem
ne_mi_sebenti	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	ne_mi_sebenti	AdvPre_BPre4_NStem
le_dzing_a	RelConc9_VRoot_VerbTerm	RelConc9_VRoot_VerbTerm	le_dzinga	RelConc4_NStem
ku_sukuny_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm	BPre15_VRoot_CausExt_PassExt_VerbTerm	ku_sukuny_is_w_a	BPre15_VRoot_CausExt_PassExt_VerbTerm
khona	Conj	Conj	khona	Conj
ku_tawu_buk_an_w_a	SC15_Fut_VRoot_RecipExt_PassExt_VerbTerm	SC15_Fut_VRoot_RecipExt_PassExt_VerbTerm	ku_tawu_buk_an_w_a	SC15_Fut_VRoot_RecipExt_PassExt_VerbTerm
na_lelo	AdvPre_Dem5	AdvPre_Dem5	na_lelo	AdvPre_Dem5
na_lelo	AdvPre_Dem5	AdvPre_Dem5	na_lelo	AdvPre_Dem5
na_lelo	AdvPre_Dem5	AdvPre_Dem5	na_lelo	AdvPre_Dem5
Li_su	BPre5_NStem	BPre5_NStem	Li_su	BPre5_NStem
.	Punc	Punc	.	Punc
Khumbut_a	VRoot_VerbTerm	VRoot_VerbTerm	Khumbut_a	VRoot_VerbTerm
ba_bambilichaza	BPre2_NStem	BPre2_NStem	ba_bambilichaz_a	SC2_VRoot_VerbTerm
kutsi	Conj	Conj	kutsi	Conj
e_ma_cophelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_cophelo	NPrePre6_BPre6_NStem
e_tin_sita	LocPre_NPre10_NStem	LocPre_BPre10_NStem	e_tin_sit_a	SC4_SC8_VRoot_VerbTerm
a_t_is_a	SC6_VRoot_CausExt_VerbTerm	SC6_VRoot_CausExt_VerbTerm	a_t_is_a	SC6_VRoot_CausExt_VerbTerm
t_akhamiti	BPre8_NStem	BPre8_NStem	t_akhamiti	BPre8_NStem
,	Punc	Punc	,	Punc
kutsi	Conj	Conj	kutsi	Conj
yini	Interrog	Interrog	yini	Interrog
tin_sita	BPre10_NStem	BPre10_NStem	tin_sit_a	SC8_VRoot_VerbTerm
laba_nga_ti_gadz_a	RelConc2_Pot_OC10_VRoot_VerbTerm	RelConc2_Pot_ReflPre_VRoot_VerbTerm	laba_nga_ti_gadz_a	RelConc2_Pot_ReflPre_VRoot_VerbTerm
.	Punc	Punc	.	Punc
Ba_khomb_is_e	SC2_VRoot_CausExt_VerbTerm	SC_VRoot_CausExt_VerbTerm	Ba_khomb_is_e	SC_VRoot_CausExt_VerbTerm
Se_hluko	BPre7_NStem	BPre7_NStem	Se_hluko	BPre7_NStem
5	Num	Num	5	Num
,	Punc	Punc	,	Punc
se_N_cwaj_ana	PossConc7_NPre9_NStem_DimSuf	PossConc7_NPre9_NStem_DimSuf	se_Ncwajana	PossConc7_NStem
ye_Batho	PossConc9_ProperName	PossConc9_ProperName	ye_Batho	PossConc9_ProperName
Pele	ProperName	ProperName	Pele	ProperName
ku_tfol_a	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_tfol_a	SC15_VRoot_VerbTerm
lw_ati	BPre11_NStem	BPre11_NStem	lw_at_i	BPre11_VRoot_VerbTerm
lolw_enget_iw_e	RelConc11_VRoot_PassExt_VerbTerm	RelConc11_VRoot_PassExt_VerbTerm	lolw_enget_iw_e	RelConc11_VRoot_PassExt_VerbTerm
.	Punc	Punc	.	Punc
U_m_tsetfo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_m_tsetfo	NPrePre3_BPre3_NStem
wa_Hulumende	PossConc3_NStem	PossConc3_NStem	wa_Hulumende	PossConc3_NStem
wa_S_e_khaya	PossConc3_PreLoc-s_LocPre_NStem	PossConc3_PreLoc-s_LocPre_NStem	wa_S_e_khaya	PossConc3_PreLoc-s_LocPre_NStem
Lo_hlelek_ile	RelConc3_VRoot_Perf	RelConc3_VRoot_Perf	Lo_hlel_ek_ile	RelConc3_VRoot_NeutExt_Perf
,	Punc	Punc	,	Punc
1997	Num	Num	1997	Num
u_niket_a	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	u_niket_a	SC3_VRoot_VerbTerm
ku_nak_a	NPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_nak_a	BPre15_VRoot_VerbTerm
yi_nye	EnumConc9_EnumStem	CopPre_EnumStem	yi_nye	CopPre_EnumStem
i_n_hlangano	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_hlangano	NPrePre9_BPre9_NStem
ye_Li_velonkhe	PossConc9_NPre5_NStem	PossConc9_BPre5_NStem	ye_Li_velonkhe	PossConc9_BPre5_NStem
le_mel_e	PossConc5_VRoot_VerbTerm	PossConc5_VRoot_VerbTerm	le_mel_e	PossConc5_VRoot_VerbTerm
li_nyenti	BPre5_AdjStem	BPre5_AdjStem	li_nyenti	BPre5_AdjStem
la_bo_masipala	PossConc5_BPre2a_NStem	PossConc5_BPre2a_NStem	la_bo_masipala	PossConc5_BPre2a_NStem
ba_si_nye	PossConc2a_SC7_EnumStem	BPre2_AdjPref7_EnumStem	ba_si_nye	BPre2_AdjPref7_EnumStem
nga_si_nye	AdvPre_OC7_EnumStem	AdvPre_OC7_EnumStem	nga_si_nye	AdvPre_OC7_EnumStem
si_fundza	BPre7_NStem	BPre7_NStem	si_fundz_a	SC1_VRoot_VerbTerm
.	Punc	Punc	.	Punc
I_n_hlangano	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	I_n_hlangano	NPrePre9_BPre9_NStem
ya_Hulumende	PossConc9_NStem	PossConc9_NStem	ya_Hulumende	PossConc9_NStem
wa_S_e_khaya	PossConc3_PreLoc-s_LocPre_NStem	PossConc3_PreLoc-s_LocPre_NStem	wa_S_e_khaya	PossConc3_PreLoc-s_LocPre_NStem
wa_s_e_Ningizimu	PossConc3_PreLoc-s_LocPre_NStem	PossConc3_PreLoc-s_LocPre_NStem	wa_s_e_Ningizimu	PossConc3_PreLoc-s_LocPre_NStem
Afrika	ProperName	ProperName	Afrika	ProperName
(	Punc	Punc	(	Punc
SALGA	Abbr	Abbr	SALGA	Abbr
)	Punc	Punc	)	Punc
s_akhiwo	BPre7_NStem	BPre7_NStem	s_akhiwo	BPre7_NStem
lesi_s_e_m_tsetfw_eni	RelConc7_PreLoc-s_LocPre_BPre3_NStem_RelSuf	RelConc7_PreLoc-s_LocPre_BPre3_NStem_LocSuf	lesi_s_e_m_tsetfw_eni	RelConc7_PreLoc-s_LocPre_BPre3_NStem_LocSuf
sa_hulumende	PossConc7_NStem	PossConc7_NStem	sa_hulumende	PossConc7_NStem
wa_s_e_khaya	PossConc1a_PreLoc-s_LocPre_NStem	PossConc1a_PreLoc-s_LocPre_NStem	wa_s_e_khaya	PossConc1a_PreLoc-s_LocPre_NStem
.	Punc	Punc	.	Punc
SALGA	Abbr	NStem	SALGA	NStem
u_mel_el_a	SC1_VRoot_ApplExt_VerbTerm	SC1a_VRoot_ApplExt_VerbTerm	u_m_elel_a	SC1a_VRoot_IntensExt_VerbTerm
ti_khalo	BPre8_NStem	BPre8_NStem	ti_khalo	BPre8_NStem
te_ma_lunga	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem	t_e_ma_lunga	PossConc8_NPrePre6_BPre6_NStem
a_khe	PossConc6_PronStem1	RelConc6_PronStem17	a_khe	RelConc6_PronStem17
.	Punc	Punc	.	Punc
Laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm	RelConc2_VRoot_ApplExt_VerbTerm	Laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm
ti_fundvo	BPre8_NStem	BPre8_NStem	ti_fundvo	BPre8_NStem
ba_phendvul_a	SC2_Intrans_VerbTerm	SC2_Intrans_VerbTerm	ba_phendvul_a	SC2_Intrans_VerbTerm
i_mi_buto	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_buto	NPrePre4_BPre4_NStem
le_nge_ntasi	PossConc5_AdvPre_Adv	PossConc5_AdvPre_Adv	le_nge_ntasi	PossConc5_AdvPre_Adv
ng_e_ma_cembu	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	nge_ma_cembu	AdvPre_BPre6_NStem
a_laba_tsatfu	PossConc6_AdjPref2_AdjStem	PossConc6_RelConc2_AdjStem	a_laba_tsatfu	PossConc6_RelConc2_AdjStem
imi_zuzu	NPre4_NStem	NPre4_NStem	i_mi_zuzu	NPrePre4_BPre4_NStem
le_mbalwa	RelConc4_RelStem	RelConc4_RelStem	le_mbalwa	RelConc4_RelStem
bese	Conj	Conj	bese	Conj
ba_b_el_an_a	SC2_VRoot_ApplExt_RecipExt_VerbTerm	SC2_VRoot_ApplExt_RecipExt_VerbTerm	ba_b_el_an_a	SC2_VRoot_ApplExt_RecipExt_VerbTerm
nge_tim_phendvulo	AdvPre_NPre10_NStem	AdvPre_BPre10_NStem	nge_tim_phendvulo	AdvPre_BPre10_NStem
e_m_hlanganw_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	e_m_hlanganw_eni	LocPre_BPre3_NStem_LocSuf
lo_vul_ek_ile	RelConc3_VRoot_NeutExt_Perf	RelConc3_VRoot_NeutExt_Perf	lo_vul_ek_ile	RelConc3_VRoot_NeutExt_Perf
.	Punc	Punc	.	Punc
Tin_hlobo_ni	NPre10_NStem_InterrogSuf	BPre10_NStem_LocSuf	Tin_hloboni	BPre10_NStem
te_tin_khinga	PossConc10_NPre10_NStem	PossConc10_BPre10_NStem	te_tin_khinga	PossConc10_BPre10_NStem
le_ku_fanel_e	RelConc3_OC15_VRoot_VerbTerm	RelConc2a_OC15_VRoot_VerbTerm	le_ku_fanel_e	RelConc2a_OC15_VRoot_VerbTerm
lu_hla	BPre11_NStem	BPre11_NStem	lu_hla	BPre11_NStem
lwe_ma_phakelo	PossConc11_BPre6_NStem	PossConc11_BPre6_NStem	lwe_ma_phakelo	PossConc11_BPre6_NStem
e_ti_mali	PossConc6_BPre10_NStem	PossConc6_BPre10_NStem	e_ti_mali	PossConc6_BPre10_NStem
lu_ti_sombulul_e	SC11_OC10_Intrans_VerbTerm	SC11_SC10_VRoot_VerbTerm	lu_ti_sombulul_e	SC11_SC10_VRoot_VerbTerm
?	Punc	Punc	?	Punc
Ku_balulek_ile	SC15_VRoot_Perf	SC15_VRoot_Perf	Ku_balulek_ile	SC15_VRoot_Perf
kutsi	Conj	Conj	kutsi	Conj
ba_ntfu	BPre2_NStem	BPre2_NStem	ba_ntfu	BPre2_NStem
ba_vete	BPre2_NStem	BPre2_NStem	ba_vet_e	SC2_VRoot_VerbTerm
lu_vo	BPre11_NStem	BPre11_NStem	lu_vo	BPre11_NStem
lwa_bo	PossConc11_PronStem2	PossConc11_PronStem2	lwa_bo	PossConc11_PronStem2
ne_kutsi	AdvPre_Conj	AdvPre_Conj	ne_kutsi	AdvPre_Conj
ba_fak_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_fak_e	SC2_VRoot_VerbTerm
li_galelo	BPre5_NStem	BPre5_NStem	li_galelo	BPre5_NStem
,	Punc	Punc	,	Punc
ku_nga_khatsal_ek_ile	SC15_NegPre_VRoot_NeutExt_Perf	SC15_NegPre_VRoot_NeutExt_Perf	ku_nga_khatsal_ek_ile	SC15_NegPre_VRoot_NeutExt_Perf
kutsi_ba_ncane	Conj_SC2_AdjStem	AdvPre_BPre2_AdjStem	ku_tsi_ba_ncane	LocPre_NStem_OC2_NStem
ka_nga_kanani	AdvPre_AdvPre_Interrog	AdvPre_AdvPre_Interrog	kanga_kanani	AdvPre_Interrog
,	Punc	Punc	,	Punc
njengobe	Conj	Conj	njengobe	Conj
ku_awu_kw_ent_a	SC15_Fut_OC15_VRoot_VerbTerm	SC15_Fut_BPre15_VRoot_VerbTerm	ku_a_wu_kwent_a	SC15_LocPre_OC3_VRoot_VerbTerm
ncono_kw_ent_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	ncono_kw_ent_a	AdvPre_BPre15_VRoot_VerbTerm
ncono	NStem	Adv	ncono	Adv
ku_v_isis_an_a	BPre15_VRoot_IntensExt_RecipExt_VerbTerm	BPre15_VRoot_IntensExt_RecipExt_VerbTerm	ku_v_isis_an_a	BPre15_VRoot_IntensExt_RecipExt_VerbTerm
ne_bu_nikati	AdvPre_BPre14_NStem	AdvPre_BPre14_NStem	ne_bu_nikati	AdvPre_BPre14_NStem
.	Punc	Punc	.	Punc
I_PMS	NPre9_Abbr	NPre9_Abbr	I_PMS	NPre9_Abbr
ya_masipala	PossConc9_NStem	PossConc9_NStem	ya_masipala	PossConc9_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
i_fak_e	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	i_fak_e	SC9_VRoot_VerbTerm
e_khatsi	LocPre_Adv	LocPre_Adv	e_khatsi	LocPre_Adv
tin_dzaba	NPre10_NStem	BPre10_NStem	tin_dzaba	BPre10_NStem
leti_khonj_w_e	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	leti_khonj_w_e	RelConc10_VRoot_PassExt_VerbTerm
ngu_m_khandlu	CopPre_BPre3_NStem	CopPre_BPre3_NStem	ngu_m_khandlu	CopPre_BPre3_NStem
leti_condz_an_e	RelConc10_VRoot_RecipExt_VerbTerm	RelConc10_VRoot_RecipExt_VerbTerm	leti_condz_ane	RelConc10_VRoot_DimSuf
ngco	Ideoph	Ideoph	ngco	Ideoph
ne_ma_KPA	AdvPre_BPre6_Abbr	AdvPre_BPre6_Abbr	ne_ma_KPA	AdvPre_BPre6_Abbr
ta_bo_masipala	PossConc10_NPre2_NStem	PossConc10_BPre2a_NStem	ta_bo_masipala	PossConc10_BPre2a_NStem
.	Punc	Punc	.	Punc
La_ma_KPI	PossConc5_NPre6_Abbr	Dem6_BPre6_Abbr	La_ma_KPI	Dem6_BPre6_Abbr
la_landz_el_a_ko	RelConc6_VRoot_ApplExt_VerbTerm_RelSuf	RelConc6_VRoot_ApplExt_VerbTerm_RelSuf	la_landzel_a_ko	RelConc6_VRoot_VerbTerm_RelSuf
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
a_be	SC1_AuxVStem	SC1_AuxVStem	a_be	SC1_AuxVStem
yi_ncenye	CopPre_NStem	CopPre_NStem	yi_ncenye	CopPre_NStem
ye_PMS	PossConc9_Abbr	PossConc9_Abbr	ye_PMS	PossConc9_Abbr
ya_mu_nye	PossConc9_OC1_EnumStem	PossConc9_AdjPref1_AdjStem	ya_mu_nye	PossConc9_AdjPref1_AdjStem
nga_mu_nye	AdvPre_AdjPref1_AdjStem	AdvPre_AdjPref1_AdjStem	nga_mu_nye	AdvPre_AdjPref1_AdjStem
masipala	NStem	NStem	masipala	NStem
,	Punc	Punc	,	Punc
nge_n_dlela	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	nge_n_dlel_a	AdvPre_BPre9_VRoot_VerbTerm
la_nga_khona	PossConc5_AdvPre_NStem	PossConc5_Pot_Adv	la_nga_khona	PossConc5_AdvPre_Adv
ku_sebent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_sebent_a	BPre15_VRoot_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	nga_yo	AdvPre_PronStem9
ku_loyo	LocPre_Dem3	LocPre_Dem3	ku_loyo	LocPre_Dem3
masipala	NStem	NStem	masipala	NStem
.	Punc	Punc	.	Punc
Leti	Dem10	Dem10	Leti	Dem10
tin_khomba	BPre10_NStem	BPre10_NStem	tin_khomb_a	SC10_VRoot_VerbTerm
ta_velonkhe	PossConc10_NStem	PossConc10_NStem	ta_velonkhe	BPre8_NStem
leti_khish_w_a	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	leti_khishw_a	RelConc10_VRoot_VerbTerm
yi_ndvuna	CopPre_NStem	CopPre_NStem	yi_ndvuna	CopPre_NStem
emva	Adv	Adv	emva	Adv
